Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
New Park Hotel,Ankara,French,English(Chinese),L'emplacement en centre-ville est idéal,"Malheureusement, l'hôtel était décevant en termes de propreté et de service. La chambre était poussiéreuse, la salle de bains avait besoin d'être rénovée et le personnel n'était pas très accueillant ou serviable. De plus, le petit déjeuner n'était pas à la hauteur de mes attentes et manquait de variété.",3,NEG
New Park Hotel,Ankara,French,French,"L'hôtel est situé dans un emplacement assez central d'Ankara, ce qui rend le transport plus facile.","Le Wi-Fi était instable et lent. Les chambres semblaient un peu démodées, avec des équipements vieillissants. Le personnel n'était pas très réactif ou aidant. Le buffet du petit-déjeuner manquait de variété et était souvent tiède au lieu d'être chaud. En outre, le niveau de propreté général n'était pas impressionnant.",2,NEG
New Park Hotel,Ankara,French,Chinese,"La propreté de l'établissement est acceptable, la localisation au coeur de la ville est un point positif.","Le service client laisse à désirer, le personnel est peu accueillant et les équipements de la chambre sont dégradés.",3,NEG
Hotel Cinnah,Ankara,French,Turkish,"L'hôtel Cinnah d'Ankara a un emplacement merveilleusement central, ce qui permet aux visiteurs de se promener facilement dans la ville. Le personnel de l'hôtel est extrêmement serviable et courtois, ajoutant une touche personnelle à l'expérience.","Pendant mon séjour, j'ai trouvé que l'insonorisation des chambres pouvait être améliorée, car j'ai pu entendre du bruit provenant du couloir.",8,POS
Hotel Cinnah,Ankara,French,Romanian,"L'emplacement de l'hôtel est parfait, juste à côté d'un grand parc et à proximité de nombreux magasins et restaurants. Les chambres étaient très propres et bien équipées, avec une belle vue sur la ville. Le personnel était très accueillant et serviable, ils ont vraiment fait un effort supplémentaire pour s'assurer que nous avions tout ce dont nous avions besoin. Le petit déjeuner était également très bon, avec un large choix d'options.","La seule critique mineure que je pourrais faire est que le Wi-Fi était parfois un peu lent, mais ce n'était pas un gros problème pour nous.",8,POS
Hotel Cinnah,Ankara,French,French,"J'apprécie grandement l'emplacement central de l'hôtel Cinnah à Ankara, permettant un accès facile aux attractions principales de la ville. Le personnel est également remarquable de par leur gentillesse et leur professionnalisme.","La seule remarque que je pourrais faire serait sur le petit déjeuner qui, bien que varié, pourrait offrir plus de choix vegan.",8,POS
Hotel Cinnah,Ankara,French,Russian,"L'hôtel Cinnah à Ankara est un établissement de grande qualité. Les chambres sont spacieuses et confortables, le personnel est très accueillant et à votre disposition. L'emplacement est également un atout majeur, proche du centre-ville et des principales attractions. La cuisine du restaurant offre une excellente expérience culinaire. Je recommande vivement l'Hôtel Cinnah pour un séjour à Ankara.",Pas de points négatifs significatifs à souligner.,10,POS
Hotel Cinnah,Ankara,French,German,Hotel Cinnah à Ankara est tout simplement fabuleux. Le personnel est professionnel et les chambres sont impeccables. Je recommande vivement cet établissement.,Il n'y a pas vraiment de points négatifs à mentionner.,9,POS
Hotel Cinnah,Ankara,French,Spanish,"La situation géographique est agréable, en plein cœur de la ville","Le service était très lent, c'était parfois irritant. De plus, la chambre était assez bruyante la nuit et il était difficile de dormir paisiblement",3,NEG
Hotel Cinnah,Ankara,French,English(Russian),Emplacement central et pratique,Chambres trop petites et mal isolées. Bruyantes à cause de la circulation intense dans la rue. Salle de bain peu hygiénique et éclairage insuffisant. Le personnel semble indifférent aux problèmes et aux demandes. Je ne recommanderais pas cet hôtel aux autres touristes.,3,NEG
Hotel Cinnah,Ankara,French,French,L'hôtel est situé dans un quartier central et proche de nombreux commerces.,"La chambre était beaucoup trop bruyante, j'ai été réveillé à plusieurs reprises par des bruits dans le couloir. Le ménage laissait à désirer et le service était décevant : le personnel ne semblait pas à l'écoute des besoins et demandes. En démarrant ma journée, j'ai été déçu par le petit-déjeuner qui se composait de produits non-frais et d'un choix très limité. ",3,NEG
Hotel Cinnah,Ankara,French,Romanian,"Localisation pratique, équipe réceptive.",La qualité du mobilier n'est pas du tout à la hauteur de ce que l'on est en droit d'attendre pour un hôtel de cette catégorie. L'isolation phonique laisse également à désirer.,3,NEG
Latanya Hotel Ankara,Ankara,French,English(Chinese),"L'hôtel Latanya à Ankara offre une expérience exceptionnelle. L'atmosphère de l'hôtel est accueillante et les installations sont modernes et impeccables. J'ai été absolument captivé par le décor intérieur élégant et l'accueil chaleureux du personnel, toujours prêt à aider et à répondre à nos questions. Le buffet pour le petit déjeuner était incroyable avec toutes sortes de choix alléchants.","La seule légère déception était le WiFi, qui était parfois un peu lent. Cependant, cela n'a pas grandement gâché mon expérience globale à l'hôtel. Juste une petite suggestion serait peut-être d'améliorer l'isolation sonore entre les chambres.",8,POS
Latanya Hotel Ankara,Ankara,French,Chinese,L'hôtel Latanya à Ankara était absolument splendide. Les chambres sont spacieuses et très confortables. Le personnel était extrêmement serviable et courtois à tout moment.,"Le seul léger défaut était que l'insonorisation n'est pas idéale, donc si vous avez un sommeil léger, cela pourrait être un problème.",8,POS
Latanya Hotel Ankara,Ankara,French,Romanian,"C'est un hôtel bien situé au coeur d'Ankara, à proximité des magasins et des restaurants. La chambre était spacieuse, propre et très confortable. La nourriture était délicieuse, notamment le petit-déjeuner qui offrait un large choix de plats locaux et internationaux.","L'hôtel est tout bonnement parfait, à mon avis, aucune amélioration nécessaire.",10,POS
Latanya Hotel Ankara,Ankara,French,Spanish,Le personnel est plutôt aimable,"Des problèmes avec la climatisation. De plus, le bruit dans l'hôtel a rendu le séjour moins agréable. L'internet était aussi très lent.",4,NEG
Latanya Hotel Ankara,Ankara,French,English(Russian),"L'emplacement est assez central, ce qui est pratique pour explorer les alentours.","D'abord, la propreté laissait beaucoup à désirer, je suis tombé sur des taches sur les draps de lit dès ma première nuit. De plus, le personnel était loin d'être serviable et amical. Il semblait être plus intéressé par leur téléphone que par l'aide aux clients. Les chambres étaient également très mal isolées, j'entendais des bruits venant de toutes les directions et j'ai passé des nuits blanches à cause de ça. La nourriture était en dessous de la moyenne et même parfois froide. Enfin, l'hôtel n'a pas réussi à organiser correctement un service de navette aéroport, ce qui m'a causé un grand stress le jour de mon départ. Pour ces raisons, je ne recommanderais pas cet hôtel.",2,NEG
Latanya Hotel Ankara,Ankara,French,English(Romanian),L'emplacement de l'hôtel est plutôt convenable. Le lobby est très bien décoré.,"Le service était très pauvre, les équipements de la chambre ne fonctionnaient pas bien, il y avait des problèmes récurrents avec la climatisation et le Wi-Fi était très lent. Le petit déjeuner également n'était pas à la hauteur des attentes.",3,NEG
Latanya Hotel Ankara,Ankara,French,German,L’emplacement de l'hôtel est bien car il est proche du centre,Signe évident d'usure et de manque de rénovation. Le niveau de propreté était inférieur à ce que j'attendrais d'un hôtel de ce calibre. Le personnel était pour la plupart généralement peu serviable et ne semblait pas intéressé à rendre mon séjour agréable ou confortable. Le Wi-Fi était très sporadique,4,NEG
ibis Ankara Airport Hotel,Ankara,French,English(Spanish),"Personnel très accueillant, service impeccable et proximité de l'aéroport est très pratique pour les voyageurs",Le menu du restaurant pourrait être un peu plus varié,8,POS
ibis Ankara Airport Hotel,Ankara,French,English(Romanian),L'hôtel ibis Ankara est un excellent choix pour les voyages d'affaires ou de loisirs. L'emplacement à proximité de l'aéroport est très pratique. Les chambres sont propres et confortables. Le personnel est très aimable et serviable.,nan,8,POS
ibis Ankara Airport Hotel,Ankara,French,English(Russian),"L'hôtel ibis Ankara Airport est incroyable. Idéalement situé près de l'aéroport, il offre une excellente accessibilité. Les chambres sont propres, confortables et bien équipées. Le personnel est extrêmement aimable et serviable, toujours prêt à répondre à vos besoins. Le petit-déjeuner est varié et savoureux, un vrai régal pour démarrer la journée. Un séjour là-bas est absolument recommandé.",Il n'y avait aucun aspect négatif à mon séjour.,10,POS
ibis Ankara Airport Hotel,Ankara,French,English(Spanish),"J'ai adoré l'hospitalité du personnel, toujours prêt à aider. Les chambres étaient propres et bien aménagées, avec une belle vue sur la ville.",Le petit déjeuner pourrait être amélioré avec plus de choix.,8,POS
ibis Ankara Airport Hotel,Ankara,French,Korean,"L'hôtel est juste à côte de l'aéroport, parfait pour les vols tôt le matin. Les chambres étaient propres et confortables.",La diversité de la nourriture pourrait être améliorée.,8,POS
ibis Ankara Airport Hotel,Ankara,French,Romanian,Proximité de l'aéroport,"Le petit déjeuner n'était pas bon, la chambre n'était pas très propre et le service client était médiocre. La salle de bain était aussi un peu vétuste et aurait bien besoin d'être rénovée.",3,NEG
ibis Ankara Airport Hotel,Ankara,French,English(Chinese),"- L'hôtel est très proche de l'aéroport, ce qui est pratique pour les vols tôt le matin. 
- La chambre était propre.","- Le service client était très mauvais. Le personnel était impoli et ne semblait pas se soucier du confort des clients.
- La chambre était bruyante et l'isolation phonique était insuffisante. Nous entendions le bruit des autres chambres et des avions.
- Le petit-déjeuner n'était pas inclus dans le prix et était assez cher pour ce qui était offert.
- Le wifi était très lent.
- Dans l'ensemble, le rapport qualité-prix était très médiocre.",2,NEG
ibis Ankara Airport Hotel,Ankara,French,English(Spanish),Proximité de l'aéroport,"Le personnel était indifférent et ne semblait pas intéressé par l'aide aux clients. L'isolation sonore était médiocre donc j'ai eu du mal à dormir à cause du bruit des avions. De plus, la nourriture n'était pas à la hauteur de mes attentes.",3,NEG
Raymar Hotels Ankara,Ankara,French,German,"Le personnel était très courtois et serviable. Les chambres sont grandes, propres et bien équipées. Petit-déjeuner délicieux avec une grande variété d'options. L'emplacement est également excellent, à proximité de nombreuses attractions et restaurants. Je le recommande vivement.",nan,9,POS
Raymar Hotels Ankara,Ankara,French,English(French),"Les chambres sont très propres et confortables, et l'hôtel est situé à un emplacement central. Le personnel est très serviable et sympathique. Le petit-déjeuner offert était varié et délicieux.",Rien à redire.,7,POS
Raymar Hotels Ankara,Ankara,French,English(Romanian),"L'hôtel était très propre et bien situé, proche du centre-ville. Le personnel était très aimable et serviable.",Le WiFi aurait pu être un peu plus rapide.,8,POS
Raymar Hotels Ankara,Ankara,French,Romanian,Le personnel est poli et prêt à aider en cas de besoin. La situation géographique de l'hôtel est bonne.,"La propreté de la chambre laissait à désirer, le lit était inconfortable. En outre, la qualité du petit déjeuner était très décevante pour un hôtel de ce niveau, avec une sélection limitée d'aliments frais. L'insonorisation entre les chambres était également insuffisante, les bruits des autres chambres et du couloir étant clairement audibles.",4,NEG
Raymar Hotels Ankara,Ankara,French,Russian,L'emplacement de l'hôtel est bien,"La chambre n'était pas propre à mon arrivée, le personnel n'était pas toujours sympathique et le petit déjeuner n'était pas très varié. Les équipements de la chambre étaient également défectueux et la connexion Internet n'était pas constante.",2,NEG
Demora Hotel,Ankara,French,Spanish,"Situé dans une zone calme, près de l'ambassade de France. Les chambres sont grandes et confortables.",nan,7,POS
Demora Hotel,Ankara,French,Korean,L'hôtel Demora à Ankara possède d'excellentes installations. Le personnel est très amical et serviable. Les chambres sont bien équipées et propres avec un bon service de chambre. Le petit déjeuner est également incroyable.,nan,8,POS
Demora Hotel,Ankara,French,Turkish,"L'espace de l'hôtel est très bien, la chambre était très spacieuse. Le personnel est exceptionnellement sympathique!",Il n'y avait aucun point négatif significatif.,8,POS
Demora Hotel,Ankara,French,English(Romanian),Hôtel moderne avec un excellent service client. Près de nombreuses attractions touristiques d'Ankara.,nan,8,POS
Demora Hotel,Ankara,French,Chinese,"Un hôtel très accueillant, des chambres confortables et une propreté irréprochable. J'ai beaucoup apprécié la situation géographique de l'hôtel, près de nombreux sites touristiques. Le personnel est très sympathique et toujours prêt à aider. Le petit déjeuner était délicieux, avec une grande variété de plats à choisir.","La seule petite chose que je pourrais critiquer serait le prix du mini-bar, un peu cher à mon goût. Mais dans l'ensemble, ce fut une expérience très positive.",8,POS
Demora Hotel,Ankara,French,Italian,Emplacement pratique à Ankara,"Le personnel n'est pas très serviable, les chambres ne sont pas bien entretenues et le petit-déjeuner est très limité.",3,NEG
The Green Park Ankara,Ankara,French,English(French),"The Green Park Ankara m'a véritablement ébloui ! Son emplacement au cœur d'Ankara le rend extrêmement pratique pour les voyageurs désireux d'explorer la ville. Son personnel est extrêmement serviable et sympathique, ce qui a grandement contribué à rendre mon séjour agréable. Ma chambre était spacieuse et impeccable, offrant une vue impressionnante sur la ville. Le petit-déjeuner était un délice, avec une grande variété d'options délicieuses à choisir. En outre, la salle de gym bien équipée et le spa luxueux étaient le complément parfait à mon séjour. Tout était tellement relaxant et revigorant !","Je n'ai pas grand chose à critiquer, si ce n'est que le WiFi pouvait parfois être un peu instable.",9,POS
The Green Park Ankara,Ankara,French,English(French),"Chambre de taille convenable avec un grand lit confortable.
Belle vue sur la ville.
Emplacement central à proximité des zones commerciales et des restaurants.
Bon petit-déjeuner avec un large choix de nourriture authentique et internationale.
Personnel accueillant et serviable.",Le wifi peut être un peu lent et instable parfois dans les chambres mais c'est correct dans les espaces communs.,8,POS
The Green Park Ankara,Ankara,French,English(Korean),"Le confort, la propreté et l'accueil du personnel étaient excellents. L'emplacement de l'hôtel était également idéal.",nan,8,POS
The Green Park Ankara,Ankara,French,English(Russian),"L'hotel est idéalement situé dans le centre d'Ankara. Les chambres sont confortables, propres et spacieuses avec une vue magnifique sur la ville d'Ankara. Le restaurant propose une cuisine de qualité. Le personnel est aimable et à l'écoute.",nan,10,POS
The Green Park Ankara,Ankara,French,English(French),"Hôtel très confortable, personnel cordial et disponible. La localisation de l'hôtel est avantageuse proche de nombreux lieux d'intérêt.","Je trouve que le choix de plats au restaurant pourrait être amélioré, surtout pour les végétariens.",8,POS
The Green Park Ankara,Ankara,French,Korean,L'emplacement de l'hôtel est un atout,"Hôtel qui aurait besoin d'un rafraîchissement. Le personnel semble peu soucieux du confort et du bien-être des clients. Le petit déjeuner est très ordinaire et les équipements (piscine, salle de sport) laissent à désirer en termes de propreté et d'entretien.",4,NEG
Ankara HiltonSA,Ankara,French,English(Romanian),"Excellents services, le personnel était très jovial et aidant. Les chambres sont plutôt bien aménagées et très ergonomiques.",Le signal Wi-Fi pourrait être plus fort.,8,POS
Ankara HiltonSA,Ankara,French,English(German),Hôtel très propre avec des installations de première classe. Le restaurant sur place offre une cuisine délicieuse et le personnel est extrêmement professionnel. J'ai adoré la vue panoramique sur la ville,"La salle de bain est un peu datée, mais toujours très propre",8,POS
Ankara HiltonSA,Ankara,French,English(Italian),"Grande chambre élégante et moderne avec une belle vue 
Restaurant avec une variété de repas délicieux 
Personnel exceptionnel, toujours prêt à aider",Aucun point négatif à signaler lors de mon séjour,10,POS
Ankara HiltonSA,Ankara,French,English(Korean),"J'ai particulièrement apprécié mon séjour à l'hôtel Ankara HiltonSA, l'hôtel offre un confort exceptionnel et un personnel dévoué, toujours prêt à aider. La propreté était irréprochable et les installations modernes.",Il n'y a pas grand-chose à redire sur cet hôtel.,9,POS
Ankara HiltonSA,Ankara,French,English(Romanian),L'emplacement de l'hôtel est parfait,Je suis très déçu par la propreté de la chambre. Les serviettes et les draps semblaient sales et le service à la clientèle était loin d'être à la hauteur. Le bruit des autres chambres était également très dérangeant. Je ne recommanderais pas cet hôtel à ceux qui cherchent un séjour tranquille et confortable.,4,NEG
The Wings Hotels Neva Palas,Ankara,French,Russian,Très beau hôtel avec un personnel très accueillant et sympathique. Les chambres sont impeccables et confortables. Les repas sont divers et délicieux. Son emplacement est également idéal pour se déplacer dans la ville. Je recommande vivement ce hôtel.,Rien à signaler.,10,POS
The Wings Hotels Neva Palas,Ankara,French,English(Chinese),"L'hôtel The Wings Hotels Neva Palas à Ankara est un véritable joyau. Les chambres sont spacieuses et confortables, avec une décoration élégante et moderne. Le personnel est extrêmement serviable et courtois, toujours prêt à vous aider. L'emplacement est également un grand point positif, car il se trouve au cœur de la ville, à proximité de nombreux sites touristiques et restaurants. Le buffet du petit déjeuner est très varié et délicieux, avec un grand choix de plats locaux et internationaux.","Il était difficile de trouver un point négatif pour cet hôtel, mais je dirais que le wifi pourrait être un peu plus rapide.",8,POS
The Wings Hotels Neva Palas,Ankara,French,Turkish,"Très bon hôtel, service parfait et emplacement idéal",Rien à signaler tout étaient parfait,10,POS
The Wings Hotels Neva Palas,Ankara,French,English(Chinese),"Le Chic Boutique Hotel Neva Palas est situé au coeur d'Ankara ce qui en fait un lieu incontournable. L'hôtel est magnifiquement chic et confortable. L'accueil chaleureux de l'équipe nous a fait nous sentir chez nous tout en répondant à tous nos besoins et questions. Les chambres sont belles avec une qualité de sommeil exceptionnelle. Il y a un café exceptionnel au rez-de-chaussée, où ils servent un excellent petit déjeuner tous les matins et je recommande vivement de l'essayer. Les chois de plats au menu sont de grande qualité et le service au restaurant est aussi excellent.",Un petit manque de variété au petit déjeuner les derniers jours,8,POS
The Wings Hotels Neva Palas,Ankara,French,Italian,"Excellente localisation, en plein centre de la ville. Les chambres sont splendides, de très bon goût et spacieuses. Le personnel est très attentif, toujours prêt à aider. La cuisine est également très bien, avec un petit déjeuner de haute qualité.","Le seul point négatif était le bruit de la rue, bien que cela soit attendu étant donné la localisation.",8,POS
The Wings Hotels Neva Palas,Ankara,French,Romanian,L'hôtel est bien situé,"La chambre est assez petite et peu confortable, on peut clairement entendre le bruit des autres chambres. En outre, le service laisse à désirer, le personnel n'est pas très cordial et attentif aux besoins des clients. J'ai également trouvé le petit déjeuner très moyen. Les options de nourriture étaient limitées et la qualité de la nourriture n'était pas à la hauteur des attentes. De plus, la connexion wifi n'est pas stable, j'ai dû me connecter plusieurs fois, ce qui était assez gênant. Je ne recommanderais pas cet hôtel pour un séjour prolongé.",4,NEG
The Great Wall Hotel Beijing,Beijing,French,English(Turkish),"L'hôtel est adjacent à la Grande Muraille, le panorama est inoubliable. Le service et les installations sont excellents.","Le prix est un peu élevé, mais cela vaut la peine.",8,POS
The Great Wall Hotel Beijing,Beijing,French,Romanian,"Excellent hôtel, bien situé, confortable, avec service aimable et efficace. Les chambres sont spacieuses et très propres. La nourriture y est excellente. J'ai particulièrement aimé la proximité de la Grande Muraille.","Le seul inconvénient est le coût des repas, qui est légèrement élevé.",8,POS
The Great Wall Hotel Beijing,Beijing,French,Russian,Proximité de la grande muraille,"Personnel non accueillant, chambres sales et négligées, meubles abimés, les équipements de la chambre ne fonctionnent pas correctement (climatisation, télévision). Le petit-déjeuner est mauvais avec un choix très limité. L'odeur désagréable à l'intérieur de l'hôtel. Absence totale d'ambiance. Pas du tout comme annoncé.",2,NEG
New World Beijing Hotel,Beijing,French,English(Romanian),la situation exceptionnelle de l'hôtel placé au cœur de Beijing. Les chambres sont confortables et le service impeccable.,la connexion internet qui pourrait être plus rapide.,9,POS
New World Beijing Hotel,Beijing,French,English(Turkish),La décoration de l'hôtel était agréable à regarder,"Le service client était très pauvre, la chambre n'était pas propre et l'emplacement n'était pas pratique",3,NEG
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,French,English(Korean),J'ai vraiment apprécié mon séjour à l'Holiday Inn Express Beijing Dongzhimen. L'hôtel est bien situé et le personnel est très serviable et sympathique. Les chambres sont spacieuses et propres.,Je n'ai pas vraiment trouvé de points négatifs pendant mon séjour.,9,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,French,English(Turkish),"Très bel hôtel situé à proximité des principales attractions de Pékin. Les chambres sont spacieuses, propres et confortables. Le petit déjeuner est varié et de qualité. Le personnel est très accueillant et toujours prêt à aider.","Un peu loin du métro, il faut prévoir une dizaine de minutes de marche.",8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,French,English(Turkish),"L'Hotel Holiday Inn Express Beijing Dongzhimen offre un excellent service, avec un personnel amical et toujours prêt à aider. Les chambres sont spacieuses, propres et bien équipées, le petit-déjeuner est varié et délicieux. En plus de cela, l'hôtel dispose d'un emplacement privilégié, à proximité de nombreux sites touristiques, restaurants et centres commerciaux.",nan,10,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,French,English(German),"Personnel très accueillant et soutenant. Les chambres sont spacieuses et bien entretenues. L'emplacement est pratique pour explorer Beijing. La qualité du petit déjeuner est superbe. Globalement, une excellente expérience.","Le service de chambre pourrait être un peu plus rapide. Et, il peut y avoir une barrière linguistique avec certains membres du personnel, mais rien qui ne puisse vraiment altérer l'expérience.",8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,French,German,"Emplacement exceptionnel, personnel très aimable, chambres spacieuses et bien entretenues",Manque un peu de charme,8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,French,Romanian,L'emplacement de l'hôtel est assez pratique,La chambre manquait de propreté et les options alimentaires étaient très limitées,4,NEG
Beijing Shangchao Hotel,Beijing,French,English(Russian),"Hôtel situé en plein coeur de Pékin, doté d'une propreté impeccable et de chambres très confortables. Le personnel est extrêmement serviable et aimable. La qualité du buffet du petit-déjeuner est exceptionnelle avec une très grande variété. Je suis vraiment ravi de mon séjour!",nan,9,POS
Beijing Shangchao Hotel,Beijing,French,English(Turkish),"L'hôtel Beijing Shangchao est un établissement confortable et très bien situé, à proximité des transports publics et de nombreuses attractions touristiques. Les chambres sont spacieuses, propres et bien équipées, avec une superbe vue sur la ville. Le service est excellent, le personnel est serviable et toujours prêt à aider. Le petit déjeuner est varié et savoureux, avec une bonne sélection de plats locaux et internationaux.","Cependant, il y avait une petite difficulté avec la barrière de la langue. Le personnel ne parle pas très bien l'anglais, ce qui peut poser problème pour ceux qui ne parlent pas le chinois. De plus, le wi-fi était un peu lent dans la chambre.",8,POS
Beijing Shangchao Hotel,Beijing,French,English(Korean),L'hôtel est bien situé et la chambre est très confortable. Les installations et le service sont tous excellents.,Le processus de check-in pourrait être un peu plus rapide.,8,POS
Beijing Shangchao Hotel,Beijing,French,English(German),"L'hôtel Beijing Shangchao est un établissement vraiment exceptionnel. Son emplacement est parfait, en plein cœur de Beijing, tout près de nombreux lieux historiques et culturels. Les chambres sont très confortables, bien aménagées et dotées de toutes les commodités modernes. Le personnel est courtois et extrêmement utile, toujours prêt à aider et à rendre notre séjour aussi agréable que possible. La nourriture est également excellente, offrant une grande variété de plats délicieux, élaborés avec soin et passion. L'hôtel propose également de nombreuses installations, telles qu'une salle de sport bien équipée et un spa relaxant. Notre séjour au Beijing Shangchao Hotel a été une expérience véritablement marquante et nous n'hésiterons pas à y retourner lors de notre prochain voyage à Beijing.","Il n'y a vraiment pas grand chose à dire sur le côté négatif. Peut-être que le prix est un peu élevé, mais cela en vaut la peine compte tenu de la qualité du service et des installations.",9,POS
Beijing Shangchao Hotel,Beijing,French,English(French),Proche de quelques attractions touristiques,"Chambre petite et sombre, mauvaise isolation sonore, service client non attentif",4,NEG
