Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
Inn 65 Budget,Ankara,Spanish,English(Spanish),"El hotel está situado en una zona céntrica, lo cual es conveniente para desplazarse por la ciudad.","Sin embargo, el estado de las habitaciones deja mucho que desear. La limpieza es deficiente y el mobiliario se encontraba en mal estado. Además, el personal no fue muy atento ni dispuesto a ayudar con aunque sea los requerimientos básicos.",2,NEG
Raymar Hotels Ankara,Ankara,Spanish,English(Romanian),La atención del personal del hotel Raymar Hotels Ankara es excepcional. Los cuartos están limpios y la comida es deliciosa,"La señal de Wi-Fi en algunas habitaciones puede ser un poco inestable, pero no es un gran problema",8,POS
Raymar Hotels Ankara,Ankara,Spanish,English(Chinese),El Raymar Hotels en Ankara ofrece un alto nivel de confort. Las habitaciones son amplias y bien equipadas. La comida es excelente y el personal es muy amable y siempre dispuesto a ayudar.,No tengo ningún inconveniente en particular para mencionar.,9,POS
Raymar Hotels Ankara,Ankara,Spanish,French,"La habitación era muy cómoda y la limpieza impecable. El personal era muy amable y siempre dispuesto a ayudar. La ubicación era ideal, muy cerca de las principales atracciones turísticas.",Ningún aspecto negativo a mencionar.,8,POS
Raymar Hotels Ankara,Ankara,Spanish,Romanian,"El hotel Raymar Hotels Ankara es un lugar maravilloso para alojarse. El personal es increíblemente amable y servicial, siempre dispuesto a asistir en lo que puedas necesitar. Las habitaciones son espaciosas y mantenidas a un nivel de limpieza impecable. La zona de la piscina es particularmente hermosa","Hubo un pequeño problema con el ruido de la calle durante las noches, pero no fue nada que afectara mi estancia de manera significativa.",8,POS
Raymar Hotels Ankara,Ankara,Spanish,Chinese,El personal era muy amable y servicial. Las habitaciones estaban limpias y eran cómodas. Excelente ubicación.,El desayuno podría haber tenido más variedad.,8,POS
Raymar Hotels Ankara,Ankara,Spanish,English(Italian),nan,"La falta de limpieza en las habitaciones, la mala actitud del personal y la baja calidad de la comida en el restaurante",3,NEG
Raymar Hotels Ankara,Ankara,Spanish,Turkish,La ubicación del hotel era cómoda,El servicio al cliente fue insatisfactorio y las instalaciones del hotel necesitan mantenimiento,4,NEG
Hotel Cinnah,Ankara,Spanish,English(Korean),"Preciosa decoración, desayuno rico y personal amable.",Nada que mencionar.,10,POS
Hotel Cinnah,Ankara,Spanish,English(Italian),"Hotel Cinnah en Ankara fue una agradable sorpresa. La ubicación del hotel es perfecta, en una zona tranquila pero cerca de tiendas y restaurantes. Las habitaciones eran amplias, muy limpias y cómodas. El personal fue inmejorable, siempre dispuesto a ayudar y a hacer que nuestra estancia fuera perfecta.","Quizás el único aspecto a mejorar sería el desayuno, que aunque era bueno, no ofrecía mucha variedad.",8,POS
Hotel Cinnah,Ankara,Spanish,English(Korean),"El hotel tiene una ubicación excelente, la comida fue deliciosa y la atención del personal fue estupenda","Ninguna, mi experiencia fue totalmente positiva",10,POS
Hotel Cinnah,Ankara,Spanish,Turkish,"La ubicación del hotel es excelente, cerca de todos los lugares turísticos. Las habitaciones son limpias y cómodas",El desayuno podría ser más variado,9,POS
Hotel Cinnah,Ankara,Spanish,English(Turkish),Pasé un tiempo maravilloso en el Hotel Cinnah. Las habitaciones son espaciosas y extremadamente limpias. Lo que más me impressionó fue la cortesía y amabilidad del personal,El único inconveniente es que el WiFi era un poco inestable a veces.,8,POS
Hotel Cinnah,Ankara,Spanish,English(Russian),"Buena ubicación, cerca del centro de la ciudad.","El servicio fue bastante descuidado. La limpieza de las habitaciones deja mucho que desear, la comida es insípida y la actitud del personal fue muy poco profesional. Además, la insonorización era pobre y podía oírse mucho ruido del exterior durante toda la noche. Definitivamente, no recomendaría este hotel a otros turistas debido a estas cuestiones.",2,NEG
Grand Sera Hotel,Ankara,Spanish,Italian,"El hotel Grand Sera de Ankara es excepcional. Las habitaciones son cómodas y muy limpias. Además, la ubicación es muy conveniente, cerca de muchos sitios de interés. Los empleados son muy serviciales y siempre dispuestos a ayudar",El internet era un poco lento,9,POS
Grand Sera Hotel,Ankara,Spanish,English(German),"La ubicación del Grand Sera Hotel en Ankara fue excelente, cerca de muchas atracciones turísticas. Las habitaciones eran espaciosas y muy limpias. El personal fue muy amable y servicial en todo momento. El desayuno buffet era variado y delicioso, con una gran selección de comida internacional y turca. La vista de la ciudad desde nuestra habitación fue espectacular. Sin duda, un lugar maravilloso para alojarse en Ankara.",No encontré realmente ningún aspecto negativo durante mi estancia en el hotel.,9,POS
Grand Sera Hotel,Ankara,Spanish,Turkish,"La ubicación es excelente, las habitaciones son cómodas y tranquilas, el personal amable y atento.",No tengo comentarios negativos para este hotel.,8,POS
Grand Sera Hotel,Ankara,Spanish,Chinese,"El hotel Grand Sera de Ankara me sorprendió gratamente. El personal es muy amable y siempre está dispuesto a ayudar. La calidad del servicio fue excepcional y las habitaciones son cómodas y limpias. La ubicación es bastante céntrica, lo cual es muy conveniente para explorar la ciudad.","El único inconveniente que encontré fue el ruido del tráfico, pero esto es normal en una ciudad tan bulliciosa. También sugeriría que mejoren un poco la variedad del buffet de desayuno.",8,POS
Grand Sera Hotel,Ankara,Spanish,English(French),"La atención del personal era excelente, siempre lista para ayudar. El hotel está bien ubicado cerca del centro de la ciudad. Las habitaciones son limpias y cómodas con una hermosa vista de la ciudad.","El bufé del desayuno estaba bien, pero podría haber tenido un poco más de variedad. A veces, la conexión a Internet no era muy fuerte.",8,POS
Grand Sera Hotel,Ankara,Spanish,English(German),"La ubicación es lo único destacable, se encuentra en una zona bastante céntrica.","El hotel tiene mobiliario antiguo, necesita una renovación urgente. El Wifi casi no funcionaba en mi habitación, tenía que ir al lobby para poder tener al menos una conexión decente. Igualmente, la limpieza deja mucho que desear, encontré manchas en las toallas y las sábanas. Además, el desayuno era muy pobre, poca variedad y nada apetitoso. El personal no era particularmente amigable o servicial. El ruido de las otras habitaciones también era bastante perceptible.",2,NEG
Mina 1 Hotel,Ankara,Spanish,English(Russian),"Excelente Hotel con un personal muy atento y amable. Las habitaciones son muy cómodas y limpias. También destaco su excelente ubicación, cerca de muchos lugares turísticos importantes","El desayuno no tiene mucha variedad, deberían mejorar en ese aspecto.",8,POS
Mina 1 Hotel,Ankara,Spanish,English(Chinese),La hospitalidad de los empleados y las habitaciones modernas son geniales.,La ubicación puede ser un poco ruidosa por la noche.,8,POS
Mina 1 Hotel,Ankara,Spanish,Chinese,"El personal del hotel Mina 1 en Ankara fue extremadamente amable y servicial. Las habitaciones estaban limpias y cómodas. El desayuno, que estaba incluido, era delicioso y variado.","Me hubiera gustado que la ubicación fuera más central, pero el servicio de transporte gratuito del hotel alivia en gran medida este pequeño inconveniente.",8,POS
Mina 1 Hotel,Ankara,Spanish,Spanish,Los empleados son muy atentos y el hotel es limpio y cómodo.,No tuve ninguna queja durante mi estancia,9,POS
Mina 1 Hotel,Ankara,Spanish,Russian,La localización es perfecta y el servicio fue impecable. Las habitaciones eran limpias y modernas.,"El desayuno no tenía mucha variedad, podría ser mejorado.",9,POS
Mina 1 Hotel,Ankara,Spanish,English(Italian),La accesibilidad en transporte público es aceptable,La habitación tenía un olor extraño. El desayuno era pobre sin mucha variedad. El personal no era muy amable ni servicial.,3,NEG
ibis Ankara Airport Hotel,Ankara,Spanish,English(French),"El ibis Ankara Airport Hotel ofrece un servicio excelente y un alojamiento confortable. Su proximidad al aeropuerto es muy práctica. Las habitaciones son limpias y bien mantenidas, con todo lo necesario para una estancia cómoda. El personal es amable y servicial, siempre dispuesto a ayudar",Ningún inconveniente significativo durante mi estancia.,8,POS
ibis Ankara Airport Hotel,Ankara,Spanish,English(Chinese),"Personal amable, habitaciones limpias y cómodas, y gran proximidad al aeropuerto. Perfecto para viajes de negocios o tránsitos rápidos.",No tengo quejas importantes,8,POS
ibis Ankara Airport Hotel,Ankara,Spanish,English(Chinese),Su ubicación a pocos minutos del aeropuerto es muy conveniente. Las habitaciones son cómodas y limpias,El desayuno podría ser mejor,8,POS
ibis Ankara Airport Hotel,Ankara,Spanish,English(German),"El ibis Ankara Airport Hotel es un establecimiento verdaderamente cómodo y conveniente para los viajeros. Me encantó su proximidad al aeropuerto y su eficiente servicio de transporte. Las habitaciones son modernas, limpias y tranquilas. El personal fue muy amable y servicial. La comida en el restaurante era deliciosa, y el desayuno temprano fue muy útil para mi vuelo matutino. En general, fue una estancia agradable.",No tengo nada negativo que reportar.,9,POS
ibis Ankara Airport Hotel,Ankara,Spanish,English(French),"El hotel Ibis Ankara Airport fue una grata sorpresa durante mi visita. La proximidad al aeropuerto es inmejorable, perfecto para las llegadas y salidas tempranas. Las habitaciones son cómodas y limpias, y el personal es muy servicial y amable. El desayuno también fue bastante bueno, con una variedad de opciones de comida.","Mi única queja sería el ruido de los aviones que pasan occasionalmente, pero es de esperarse debido a la ubicación del hotel. Sin embargo, no fue un gran problema, ya que las ventanas aíslan bien el ruido.",8,POS
ibis Ankara Airport Hotel,Ankara,Spanish,Chinese,Buena ubicación cerca del aeropuerto,El desayuno fue muy pobre y la conexión a internet lentísima,4,NEG
New Park Hotel,Ankara,Spanish,Turkish,El hotel estaba en una ubicación fantástica y el personal era extremadamente amable.,El desayuno podría tener más variedad,8,POS
New Park Hotel,Ankara,Spanish,German,"Gran ubicación, justo en el centro de la ciudad. La habitación era muy cómoda y tranquila, con una vista fabulosa de la ciudad. La comida del restaurante del hotel también era algo para recordar. El personal era muy servicial y amable.","Creo que la limpieza de la habitación podría haber sido un poco mejor, pero no fue nada grave.",9,POS
New Park Hotel,Ankara,Spanish,Turkish,"¡El New Park Hotel en Ankara realmente superó mis expectativas! Cómodas habitaciones, un desayuno delicioso y variado, y una ubicación perfecta cerca de muchas atracciones turísticas. El personal fue extremadamente servicial y amable","Nada en particular. Tal vez el área puede ser un poco ruidosa durante las horas pico debido a su ubicación céntrica, pero eso es de esperar y no arruinó mi experiencia",9,POS
New Park Hotel,Ankara,Spanish,English(Chinese),El servicio es atento y el hotel tiene un ambiente acogedor,N/A,8,POS
New Park Hotel,Ankara,Spanish,Korean,"Las habitaciones son amplias, limpias y cómodas. Los empleados eran amables y el servicio en general era muy bueno. El buffet de desayuno era variado con muchas opciones para elegir.","El ruido de la calle era bastante notable por la noche y las contraventanas no bloqueaban todo el ruido. Además, la conexión WiFi era un poco inestable en la habitación.",8,POS
New Park Hotel,Ankara,Spanish,Russian,El personal es atento y amable,"Las habitaciones son viejas y necesitan una reforma urgente. La limpieza es muy deficiente, especialmente en los baños. Además, el WiFi es muy lento y no funciona bien.",3,NEG
First Apart Hotel,Ankara,Spanish,English(Korean),El hotel es conveniente ubicado en el centro de la ciudad con fácil acceso a los lugares turísticos y la estación de autobús. La habitación era espaciosa y limpia con una cama cómoda y un buen sistema de climatización.,"El desayuno fue algo básico y podría haber más variedad. Además, el wifi a veces era lento en la habitación.",8,POS
First Apart Hotel,Ankara,Spanish,Chinese,"El personal es excepcionalmente amable y servicial, siempre dispuesto a ayudar. Los apartamentos están limpios y la ubicación es genial, cerca del centro de la ciudad.","El área puede ser un poco ruidosa con el tráfico, pero es soportable. La decoración podría necesitar un pequeño toque de modernización.",7,POS
First Apart Hotel,Ankara,Spanish,English(Turkish),"Muy buena atención del personal, la limpieza es excelente y la ubicación es ideal para recorrer la ciudad.","Todo estuvo perfecto, realmente no encontré nada negativo.",10,POS
First Apart Hotel,Ankara,Spanish,English(Italian),"Excelente hotel. El personal es extremadamente amable y servicial. El desayuno es variado y delicioso. Los cuartos son muy cómodos y limpios. Además, está ubicado en una zona céntrica con fácil acceso a restaurantes y tiendas.","El estacionamiento podría ser un poco problemático ya que no hay muchas plazas disponibles. Además, se pierde la conexión a Internet en algunos espacios del hotel, aunque es un problema bastante menor.",8,POS
First Apart Hotel,Ankara,Spanish,English(Turkish),La ubicación era ideal y la habitación estaba muy limpia. El personal era amable y siempre dispuesto a ayudar,"El desayuno podría ser más variado, pero en general todo estuvo bien",8,POS
First Apart Hotel,Ankara,Spanish,Romanian,La ubicación del hotel es bastante céntrica,"El hotel está anticuado y las habitaciones son bastante básicas. Los canales de televisión son limitados y la calidad del desayuno es mediocre. Además, hay mucho ruido por la noche, lo que dificulta el sueño.",2,NEG
Lion City Hotel Kizilay,Ankara,Spanish,Romanian,"Un hotel muy bueno. Estaba muy limpio y moderno. En el corazón de la ciudad, cerca de las tiendas y restaurantes. El personal fue amigable y la comida era buena.",La única queja que tenía era que el wifi en mi habitación era un poco lento.,9,POS
Lion City Hotel Kizilay,Ankara,Spanish,Chinese,La ubicación es perfecta. Cerca de todo en el centro de la ciudad. El personal es muy amable y siempre dispuesto a ayudar.,nan,8,POS
Lion City Hotel Kizilay,Ankara,Spanish,Russian,"Las habitaciones son cómodas y espaciosas. La ubicación es excelente, cerca de muchos puntos de interés. El personal es amable y servicial",No tuve ninguna experiencia negativa durante mi estancia,8,POS
Lion City Hotel Kizilay,Ankara,Spanish,Italian,"El hotel Lion City Kizilay está excepcionalmente situado. Las habitaciones son limpias y espaciosas, el personal es servicial y amable. Disfruté del desayuno abundante y variado. Además, la relación calidad-precio es muy buena.",Todo fue positivo durante mi estadía.,9,POS
Lion City Hotel Kizilay,Ankara,Spanish,English(German),"Hotel limpio, tranquilidad en todo momento, personal amable y atento, ubicación perfecta en el corazón de la ciudad. La comida es deliciosa y variada. Las habitaciones son amplias y cómodas.","Ninguna queja importante, solo la necesidad de mejorar un poco la calidad del Internet en las habitaciones.",8,POS
Lion City Hotel Kizilay,Ankara,Spanish,Chinese,La ubicación en el corazón de la ciudad,"El hotel está muy mal mantenido, con instalaciones viejas y poco limpias. La atención del personal deja mucho que desear, y el servicio de habitaciones es prácticamente inexistente. Hay mucho ruido en las habitaciones adyacentes y el desayuno es muy básico, sin muchas opciones. Es un hotel viejo y desgastado que necesita una renovación urgente.",2,NEG
"Holiday Inn Express Beijing Temple of Heaven, an IHG Hotel",Beijing,Spanish,English(German),"Me encantó la ubicación del hotel, muy cerca del Templo del Cielo. Las habitaciones son cómodas y limpias. El personal es amable y servicial. Excelente conexión de wifi.","Todo fue de mi agrado, nada negativo que destacar.",9,POS
"Holiday Inn Express Beijing Temple of Heaven, an IHG Hotel",Beijing,Spanish,Italian,"Personal amable y muy profesional. El desayuno Buffet del hotel, verdaderamente expectacular, variado, abundante, comida china y occidental. Las habitaciones excelentes, bien climatizadas y equipadas con baño privado, TV y WIFI gratis, muy limpias y confortables. Digno de mencionar es la localización del hotel. A tan solo unos minutos a pie de la estación de metro y cerca del fascinante Templo del Cielo.","Nada, mi experiencia fue totalmente positiva.",10,POS
"Holiday Inn Express Beijing Temple of Heaven, an IHG Hotel",Beijing,Spanish,English(Turkish),"La ubicación del Holiday Inn Express Beijing Temple of Heaven, un hotel IHG, es inmejorable si quieres visitar la mayor parte de las atracciones de esta ciudad sorprendente. A un paso del Templo del Cielo, puede llegar a cualquier parte de Beijing con mucha facilidad. Las habitaciones son amplias, limpias y muy cómodas. El personal es muy amable y siempre están listos para ayudar.","Aunque el desayuno ofrecido es bueno, podría beneficiarse de una mayor variedad de opciones locales.",8,POS
"Holiday Inn Express Beijing Temple of Heaven, an IHG Hotel",Beijing,Spanish,English(Romanian),"El hotel Holiday Inn Express Beijing Temple of Heaven es un lugar que encantará a todo amante de la comodidad y la elegancia. La limpieza de las habitaciones es impecable y el servicio del personal es excepcional, siempre están dispuestos a ayudar con una sonrisa. Los desayunos son variados y frescos, y la cercanía al Templo del Cielo es una gran ventaja para aquellos interesados en la historia y la cultura china.",Ninguna desventaja significativa.,9,POS
"Holiday Inn Express Beijing Temple of Heaven, an IHG Hotel",Beijing,Spanish,English(Chinese),"Perfectamente situado para los que disfrutan de la historia y la cultura, cerca del Templo del Cielo. La limpieza notable y el personal amable y dispuesto a ayudar.","El desayuno podría tener más variedad, especialmente en cuanto a opciones locales.",7,POS
"Holiday Inn Express Beijing Temple of Heaven, an IHG Hotel",Beijing,Spanish,Korean,El desayuno era correcto.,"La habitación estaba muy sucia y en mal estado. El personal del hotel difícil de comunicar y no muy amable. La ubicación no era conveniente, no hay muchas tiendas locales cerca. No proporcionaron un mapa de la ciudad o asistencia para el transporte. No volveré a este hotel en la próxima visita a Beijing.",2,NEG
Novotel Beijing Peace,Beijing,Spanish,Chinese,"Las habitaciones son muy grandes y cómodas. El desayuno es variado y de buena calidad. La ubicación es perfecta, cerca del metro y de varios lugares de interés.",El servicio de habitaciones podría ser un poco más rápido.,8,POS
Novotel Beijing Peace,Beijing,Spanish,English(Korean),"Novotel Beijing Peace es un hotel muy recomendable. Me impresionó con su ubicación céntrica, ideal para explorar la ciudad. Las habitaciones eran cómodas y limpias, el desayuno era variado y delicioso. Además, el personal era muy amable y servicial.","Aunque tuve que enfrentarme a barreras lingüísticas ya que el personal de recepción no hablaba bien español pero afortunadamente, también hablaban inglés fluidamente. La conexión de internet era un poco lenta a veces.",8,POS
Novotel Beijing Peace,Beijing,Spanish,Chinese,"Las habitaciones son cómodas y limpias. El personal es atento y amable. La ubicación es excelente, cerca de muchas atracciones turísticas.",El desayuno podría tener más variedad.,8,POS
Novotel Beijing Peace,Beijing,Spanish,English(Chinese),"El Novotel Beijing Peace es una joya de hotel. Su ubicación estratégica permite un fácil acceso a muchos puntos de interés en Beijing. Además, las habitaciones son espaciosas, limpias y con una decoración moderna que me atrajo mucho. La calidad del servicio también fue admirable, con un personal atento y siempre dispuestos a ayudar. El desayuno fue una sorpresa agradable, con una amplia selección de platos tanto locales como internacionales.",Realmente no encontré nada que pudiera ser considerado como un inconveniente. Todo estuvo a la altura de mis expectativas.,9,POS
Novotel Beijing Peace,Beijing,Spanish,English(Turkish),La ubicación es conveniente,"El hotel está anticuado y necesita renovación, el servicio al cliente no fue bueno.",4,NEG
Guo Ji Yi Yuan Hotel,Beijing,Spanish,Romanian,La decoración tradicional china y la comodidad de la habitación.,nan,9,POS
Guo Ji Yi Yuan Hotel,Beijing,Spanish,English(German),N/A,"El servicio al cliente fue muy pobre, el personal no pudo manejar mis consultas y problemas. Además, la limpieza dejaba mucho que desear. Para un hotel que pretende ser de calidad, su nivel de limpieza fue muy decepcionante. La comida tampoco fue muy buena, con una selección muy limitada de platos diarios.",3,NEG
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,Spanish,French,"Las habitaciones eran cómodas y limpias. Además, la ubicación del hotel es perfecta muy cerca de varios lugares turísticos",El servicio de desayuno podría mejorar. No había mucha variedad de comida,8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,Spanish,English(French),"Disfruté mucho de la atmósfera tranquila de este hotel, y el personal también fue muy amable y diligente. Fue una delicia disfrutar de la amplia gama del desayuno cada mañana. La ubicación era muy conveniente.","Sin embargo, las opciones de comida en el área eran bastante limitadas, lo que era un poco decepcionante.",8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,Spanish,Romanian,"El hotel es cómodo y limpio, y la ubicación es excelente, con fácil acceso al transporte público y a muchos lugares de interés. El personal fue muy amable y servicial.","Podría tener un poco mas de variedad en el desayuno pero aparte de eso, nada negativo que decir.",9,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,Spanish,English(Korean),"La ubicación del hotel es excelente, muy cerca del metro y de muchas atracciones turísticas. Las habitaciones son cómodas y limpias, y el personal es muy amable y servicial.","El desayuno podría ser un poco más variado, y el nivel de inglés del personal puede ser un problema para algunos turistas.",8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,Spanish,English(Turkish),"El hotel es limpio y cómodo. La ubicación es excelente, cerca de la estación de metro y de varios restaurantes locales.","El desayuno podría tener más variedad, pero en general cumple su función.",8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,Spanish,English(Romanian),El hotel está ubicado en una buena ubicación con fácil acceso al transporte público.,"La limpieza de las habitaciones no fue consistente y el personal no fue muy útil al abordar nuestras preocupaciones. Además, los servicios del hotel, como el gimnasio y el desayuno, no estuvieron a la altura de nuestras expectativas.",4,NEG
Park Plaza Beijing Wangfujing,Beijing,Spanish,Russian,La ubicación del hotel es excelente. El personal es muy amable y dispuesto a ayudar en todo. Las habitaciones son amplias y limpias. Los servicios del hotel son de primera categoría.,"El desayuno podría tener más variedad, especialmente para aquellos que prefieren opciones occidentales.",8,POS
Park Plaza Beijing Wangfujing,Beijing,Spanish,English(Romanian),"La ubicación es ideal, cerca del metro y de algunas atracciones turísticas","El servicio al cliente fue desconsiderado y el hotel carece de instalaciones modernas. La comida era insípida y el ruido de la calle resultaba insoportable por las noches. Además, el wifi era muy lento",3,NEG
Grand Mercure Beijing Central,Beijing,Spanish,Spanish,"El Grand Mercure Beijing Central presenta una ubicación privilegiada, cerca de varios lugares turísticos. Las habitaciones son espaciosas y cómodas. El desayuno buffet es bastante variado y delicioso. El personal es amable y siempre dispuesto a ayudar.","El sistema de climatización puede ser un poco complicado de manejar, sin embargo, el personal de servicio está siempre presto a ayudar en su ajuste.",8,POS
Grand Mercure Beijing Central,Beijing,Spanish,Spanish,"La ubicación del Grand Mercure Beijing Central es excelente, de fácil acceso a varios puntos de interés turístico en Beijing","El hotel parecía un poco anticuado y descuidado en algunas áreas. La comunicación fue difícil ya que el personal apenas hablaba inglés. La limpieza de las habitaciones también dejaba mucho que desear, tenía manchas en las alfombras y un peculiar olor a humedad",5,NEG
Happy Dragon City Center Alley Hotel Forbidden City,Beijing,Spanish,Turkish,"El personal es muy amable y servicial. Excelente ubicación en Beijing, a pocos pasos de la Ciudad Prohibida. La habitación era limpia y cómoda.","Todo estuvo a la altura de mis expectativas, sin aspectos negativos.",9,POS
Happy Dragon City Center Alley Hotel Forbidden City,Beijing,Spanish,French,El personal del hotel es amigable,"Las habitaciones son bastante pequeñas y la limpieza deja mucho que desear, además el desayuno no está a la altura de lo que uno esperaría",4,NEG
