Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
Hotel Cinnah,Ankara,Italian,Italian,La posizione centrale è decisamente un punto a favore,"Il personale non era molto gentile, la pulizia lasciava a desiderare e la colazione era piuttosto scarsa",2,NEG
Hotel Cinnah,Ankara,Italian,English(Spanish),"La posizione dell'hotel è molto comoda, vicino a molti ristoranti e negozi.","La pulizia della camera lasciava molto a desiderare, il personale non era abbastanza disponibile, e la qualità del cibo servito era bassa.",2,NEG
Hotel Cinnah,Ankara,Italian,Spanish,Ubicazione centrale,"Molto delusione per questo hotel. La stanza assegnataa noi era vecchia, non era ben mantenuta e aveva un brutto odore. Il bagno non era pulito e l'acqua della doccia non si scaldava adeguatamente. Il personale dell'hotel sembrava indifferente alle nostre preoccupazioni. Inoltre, il Wi-Fi era molto lento, rendendo impossibile lavorare o navigare su internet. Colazione molto deludente, non compatibile col numero delle stelle. Non rappresenta un buon rapporto qualità-prezzo.",2,NEG
Best Western Plus Center Hotel,Ankara,Italian,Italian,"Ho apprezzato molto la posizione centrale del Best Western Plus Center Hotel, le camere sono davvero spaziose e confortevoli e lo staff è stato estremamente professionale ed amichevole.","Il menu del ristorante potrebbe avere più opzioni, ma la qualità del cibo era buona.",8,POS
Best Western Plus Center Hotel,Ankara,Italian,English(Turkish),Camera molto confortevole e il personale estremamente cortese!,Nessun canale televisivo italiano e piccolo spazio per la colazione,8,POS
Best Western Plus Center Hotel,Ankara,Italian,English(Turkish),"L'hotel Best Western Plus Center è un luogo fantastico in cui soggiornare quando si visita Ankara. Le camere sono pulite e confortevoli, il cibo è delizioso e il personale è molto gentile e disponibile. La posizione è anche ideale, vicina a molti punti di interesse.","Nulla di negativo da segnalare, il mio soggiorno è stato impeccabile.",10,POS
Best Western Plus Center Hotel,Ankara,Italian,English(Turkish),"Posizione eccellente, staff cordiale e disponibile. Camera pulita e confortevole.",La colazione potrebbe essere migliorata con un assortimento più ampio.,8,POS
Best Western Plus Center Hotel,Ankara,Italian,Romanian,"Estremamente pulito, personale molto cortese e disponibile. Ottima posizione e colazione ricca e varia",Nessun lato negativo,9,POS
Best Western Plus Center Hotel,Ankara,Italian,English(Turkish),La posizione centrale,Il servizio era deludente. Le camere erano datate e poco pulite. La colazione era mediocre e il personale poco disponibile. La connessione wifi era molto lenta. Non credo che tornerò in questo hotel.,4,NEG
Best Western Plus Center Hotel,Ankara,Italian,English(Italian),Il personale gentile,"Il confort delle camere non è adeguato, la qualità del cibo è sotto la media e la pulizia delle aree comuni è carente.",3,NEG
Best Western Plus Center Hotel,Ankara,Italian,Korean,Il Best Western Plus Center Hotel ha una posizione fantastica alla porta del centro di Ankara. La reception era sempre pronto ad aiutare e il check-in è stato facile e veloce.,"Le camere erano datate e le pareti erano marroni che davano alla stanza una sensazione oscura e oppressiva. La colazione era scarsa e non di grande qualità. Inoltre, la pulizia potrebbe sicuramente migliorare.",4,NEG
Hotel Excellence Inn,Ankara,Italian,English(Russian),La posizione centrale dell'hotel è l'unico elemento positivo.,"Sono rimasto molto deluso dal mio soggiorno all'Hotel Excellence Inn. La camera era sporca e trasandata, il servizio lasciava molto a desiderare con un personale scortese e poco disponibile e la colazione era scarsa e di bassa qualità. Inoltre, il rapporto qualità-prezzo era molto deludente. Sconsiglierei vivamente a chiunque di soggiornare in questo hotel.",2,NEG
Hotel Excellence Inn,Ankara,Italian,Turkish,Personale cordiale,"La stanza era molto piccola e l'arredamento era vecchio e usurato. Il cibo era mediocre e non c'era molta scelta. Inoltre, la connessione WiFi era molto lenta.",3,NEG
Asal Hotel,Ankara,Italian,English(Romanian),"L'hotel Asal è un luogo davvero confortevole con un personale molto gentile e disponibile. L'atmosfera è tranquilla e rilassante e le camere sono molto pulite e ben arredate. La posizione è perfetta, nel cuore della città",nan,8,POS
Asal Hotel,Ankara,Italian,Chinese,Un hotel molto comfortevole con un personale cordiale e un'ottima posizione.,nan,8,POS
Asal Hotel,Ankara,Italian,English(Korean),"Camere ben fornite e pulite, cibo eccezionale, servizio clienti straordinario",Nessuno svantaggio rilevante,8,POS
Asal Hotel,Ankara,Italian,English(Russian),"Hotel magnifico nel cuore di Ankara. Camere spaziose e pulite, personale disponibile e cortese. Ottima scelta per la colazione.",Nulla.,9,POS
Asal Hotel,Ankara,Italian,Spanish,"L'hotel è molto accogliente e il personale è sempre pronto ad aiutare. La posizione è ottima, molto vicina al centro della città.",nan,8,POS
Asal Hotel,Ankara,Italian,English(Spanish),"La posizione dell'hotel è molto comoda, nel centro della città.","L'hotel è vecchio e necessita di ristrutturazione. La pulizia non era all'altezza e il servizio in camera era deludente. Il personale non parlava inglese molto bene, rendendo difficile la comunicazione.",4,NEG
Grand Sera Hotel,Ankara,Italian,English(German),Soggiorno piacevole al Grand Sera Hotel. La struttura offre tutti i comfort di base ed è molto pulita. Il personale è cortese e sempre pronto a soddisfare le richieste dei clienti. La colazione è varia e di buona qualità. La posizione centralissima permette di raggiungere facilmente tutti i punti di interesse della città.,Non ho riscontrato particolari problemi durante il mio soggiorno.,9,POS
Grand Sera Hotel,Ankara,Italian,Korean,Ottima posizione. Le camere sono molto pulite e ben arredate. Il personale è estremamente professionale e cortese. La colazione era eccellente con una vasta scelta di cibo.,--,8,POS
Grand Sera Hotel,Ankara,Italian,English(Spanish),"Mi sono trovato molto bene al Grand Sera Hotel di Ankara. Le stanze erano pulite e confortevoli, con una vista magnifica sulla città. La colazione era molto varia e gustosa, e il personale molto cordiale e pronto ad aiutare. L'hotel si trova in una posizione strategica, perfetta per esplorare la città.","Certo, c'erano alcuni dettagli che potevano essere migliorati, ma niente di troppo significativo.",8,POS
Grand Sera Hotel,Ankara,Italian,German,"Staff gentilissimo, merch e pulitissimi camere. Una posizione eccellente nel centro della città.",nan,8,POS
Grand Sera Hotel,Ankara,Italian,Romanian,"Il Grand Sera Hotel è un albergo molto lussuoso e confortevole. Il personale è molto professionale ed efficiente, le stanze sono sempre pulite e le colazioni sono deliziose. La posizione è centralissima e comoda per visitare la città.","Quando ho soggiornato lì, l'aria condizionata non funzionava bene nella mia camera.",8,POS
Grand Sera Hotel,Ankara,Italian,Chinese,Posizione centrale e collegata ai mezzi.,"L'hotel necessita di qualche rinnovamento, la moquette dell'hotel è sporca e datata. Il bagno della camera che mi hanno dato aveva la doccia malfunzionante. WiFi è lento e si disconnette spesso. Il personale alla reception non sembra molto accogliente.",4,NEG
Demonti Hotel,Ankara,Italian,English(Turkish),"Il Demonti Hotel è un albergo eccellente, confortevole e dall'atmosfera accogliente.",Nessun aspetto negativo da segnalare.,10,POS
Demonti Hotel,Ankara,Italian,English(Romanian),Personale cortese e disponibile. Camere pulite e confortevoli. Ottima posizione.,nan,9,POS
Demonti Hotel,Ankara,Italian,English(Korean),"La posizione del Demonti Hotel è molto bella, in una zona tranquilla di Ankara. Il personale è molto professionale e gentile, sempre pronto ad aiutarti. Le stanze sono molto pulite e ben arredate, il letto è molto comodo e il bagno è spazioso e ben fornito.","La colazione avrebbe potuto avere una scelta un po' più ampia, e la connessione wifi a volte non funzionava alla perfezione.",8,POS
Demonti Hotel,Ankara,Italian,Romanian,"Demonti Hotel è una perla nel cuore di Ankara. Le camere sono confortevoli e pulite, and garantire un riposo di qualità dopo una lunga giornata di visite turistiche.","Un piccolo svantaggio potrebbe essere la barriera linguistica con alcuni membri del personale, ma niente che non potrebbe essere superato con un piccolo sforzo da ambo le parti.",8,POS
Demonti Hotel,Ankara,Italian,Chinese,Il personale è stata molto cordiale e disponibile. La camera era pulita e confortevole con una splendida vista sulla città.,"La colazione potrebbe essere migliorata un po',ma nulla di grave",8,POS
Demonti Hotel,Ankara,Italian,Italian,Posizione e staff cordiale,La pulizia generale dell'hotel lasciava molto a desiderare. L'aria condizionata in camera non funzionava correttamente e l'acqua nel bagno non era abbastanza calda. Il menu del ristorante era abbastanza limitato e mancava di varietà.,4,NEG
Hotel Best,Ankara,Italian,Italian,"Ho apprezzato molto la comodità del letto, la pulizia impeccabile e la vista panoramica dalla mia camera all'ultimo piano. Inoltre, la posizione dell'hotel è strategica, vicina a ristoranti e siti di interesse.","Il solo neo è stata la connessione internet, a tratti un po' instabile.",8,POS
Hotel Best,Ankara,Italian,Chinese,"Hotel Best è semplicemente il top. Stanze pulite e confortevoli, staff gentilissimo e sempre pronto ad aiutare. Colazione eccellente con una vasta scelta. Posizione centrale, vicina a ristoranti e negozi. Sarà sempre la mia prima scelta quando sarò ad Ankara.","Sinceramente, non ho trovato nessuna pecca.",10,POS
Hotel Best,Ankara,Italian,English(Turkish),"L'Hotel Best ha offerto un servizio eccellente. La posizione è centrale e molto comoda. Le stanze erano pulite e il personale assolutamente cordiale. Si trova vicino a molti ristoranti interessanti e a pochi passi dalla metropolitana, il che rende molto facile esplorare la città.",nan,10,POS
Hotel Best,Ankara,Italian,Spanish,Molto accogliente e in una posizione perfetta per visitare la città. Il personale è estremamente gentile e disponibile.,Nessun aspetto negativo da segnalare,8,POS
Hotel Best,Ankara,Italian,English(Chinese),"Il personale era incredibilmente cordiale e disponibile. Le camere erano pulite, ampie e dotate di tutto il necessario. Anche la posizione dell'hotel era molto comoda.",Un po' di rumore dal traffico esterno.,8,POS
Hotel Best,Ankara,Italian,English(Spanish),Posizione centralissima,"Arredamento obsoleto, servizi scadenti, personale poco cordiale e cibo di scarsa qualità. Il WiFi non funzionava correttamente.",3,NEG
Jianguo Hotel,Beijing,Italian,English(Italian),"L'hotel Jianguo a Pechino offre un eccellente servizio. Le stanze sono spaziose e pulite. La posizione è vantaggiosa dato che è vicino a molte attrazioni turistiche. Inoltre, il personale è molto gentile e disponibile.","La lingua potrebbe essere una barriera, ma fanno del loro meglio per aiutare.",8,POS
Jianguo Hotel,Beijing,Italian,Korean,"La camera era molto bella e confortevole. La colazione era varia e gustosa. Lo staff era molto cordiale e disponibile. La posizione era ottima, molto vicino alla metropolitana.","Tutto perfetto, non c'è niente di negativo.",9,POS
Jianguo Hotel,Beijing,Italian,French,Posizione centrale,"La camera era molto vecchia e il bagno era sporco. Il personale non era molto disponibile e non parlava inglese bene, il che ha reso difficile la comunicazione. La colazione era molto semplice e non c'era molta varietà nel cibo offerto.",2,NEG
Novotel Beijing Peace,Beijing,Italian,English(Spanish),Posizione fantastica nel cuore di Pechino. Servizio eccellente con personale molto professionale e cortese. Le camere sono spaziose e pulite.,Nessuna lamentela specifica,8,POS
Novotel Beijing Peace,Beijing,Italian,English(Korean),"Ottimo rapporto qualità-prezzo, posizione centrale, personale cordiale e disponibile.",La moquette nella camera richiedeva una pulizia più approfondita.,8,POS
Novotel Beijing Peace,Beijing,Italian,English(Turkish),"La posizione dell'hotel è ottima, molto vicino alla Città Proibita e a vari punti di ristoro.","Le camere, sebbene pulite, erano datate e avrebbero bisogno di una rinfrescata. Inoltre, il servizio non era all'altezza, con il personale che sembrava indifferente alle necessità degli ospiti. Anche la colazione lasciava a desiderare, con scelte limitate e di bassa qualità.",4,NEG
Beijing Shangchao Hotel,Beijing,Italian,Spanish,"Ottima posizione in centro a Pechino, personale molto cordiale e disponibile.","Le camere sono un po' datate, potrebbe beneficiare di un certo ammodernamento.",8,POS
Beijing Shangchao Hotel,Beijing,Italian,English(Spanish),"L'hotel è situato vicino al centro di Beijing e alla metropolitana, rendendo i viaggi di esplorazione un po' più semplici.","Purtroppo, il comfort e l'igiene delle stanze non erano all'altezza. Il rumore dai corridoi era notevole durante tutte le ore del giorno. Inoltre, lo staff ha avuto poca considerazione per l'esigenze dei clienti non cinesi. Molto deludente.",3,NEG
DoubleTree by Hilton Beijing,Beijing,Italian,German,"Servizio eccellente, camere molto confortevoli, e una posizione molto comoda vicino ai punti di interesse turistico.",nan,8,POS
DoubleTree by Hilton Beijing,Beijing,Italian,English(Spanish),"La posizione è comoda, vicino alla metropolitana. Le dimensioni delle camere sono generose.","Purtroppo l'hotel è ormai obsoleto, necessita di una ristrutturazione. Il servizio lascia a desiderare, la pulizia è approssimativa e la colazione non era all'altezza delle aspettative. Lo standard non è in linea con quello che ci si aspetta da un hotel di questa catena.",4,NEG
"China World Hotel, Beijing",Beijing,Italian,English(Romanian),"Hotel molto vecchio, necessita di rinnovamento. Il servizio non è all'altezza di un hotel di lusso.","Arredi obsoleti, servizio scadente, personale non molto comunicativo.",4,NEG
Guo Ji Yi Yuan Hotel,Beijing,Italian,English(Spanish),La posizione centrale è l'unica cosa positiva di questo hotel,"Servizio clienti inesistente. Le camere sono vecchie e sporche, l'aria condizionata non funziona e la colazione è scadente. Anche la connessione WiFi è pessima. Non lo consiglierei a nessuno.",3,NEG
"Holiday Inn Express Beijing Airport Zone, an IHG Hotel",Beijing,Italian,English(Italian),"La posizione dell'hotel è vicina all'aeroporto, conveniente per chi ha voli all'ultimo minuto.","L'hotel si pubblicizza come 'zona aeroporto', ma non offre un servizio navetta gratuito, il che è molto inconveniente. La pulizia della stanza non era all'altezza, ho trovato dei capelli sul pavimento del bagno. Inoltre, la colazione era molto limitata e non offriva un'ampia scelta di cibi locali.",4,NEG
Shangri-La Beijing,Beijing,Italian,English(Chinese),"L'hotel è molto grande, con un bel giardino","Camera vecchia e sporca, poco personale disponibile e il cibo al ristorante non all'altezza",4,NEG
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,Italian,English(Spanish),L'hotel Holiday Inn Express a Dongzhimen è molto comodo per gli spostamenti. Il personale è estremamente cordiale e disponibile. Le camere sono spaziose e molto pulite. C'è una vasta selezione per la colazione.,nan,8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,Italian,English(Chinese),"L'Holiday Inn Express Beijing Dongzhimen, un hotel IHG, è uno straordinario hotel che offre un servizio di altissimo livello. Le camere sono bellissime e molto pulite. Il letto è molto comodo, perfetto per una buona notte di sonno dopo una lunga giornata trascorsa a esplorare Pechino. La colazione è varia ed abbondante, con una buona selezione di cibi occidentali e asiatici. La posizione è eccellente, molto vicina alla stazione della metropolitana che rende facile raggiungere qualsiasi parte della città.","Durante il mio soggiorno non posso dire di aver riscontrato particolari problemi, forse l'unico aspetto che potrebbe essere migliorato è l'insonorizzazione delle camere rispetto ai rumori esterni, ma non è affatto un grande problema.",8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,Italian,English(Spanish),"Pulizia impecabile, personale disponibile e molto cordiale. Camere ampie e molto confortevoli con una bella vista sulla città. La posizione dell'hotel è perfetta, molto comoda per raggiungere tutte le principali attrazioni di Pechino.",La varietà del menu del ristorante potrebbe essere migliorata.,8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,Italian,Turkish,"La posizione è stata eccellente, vicino alla metropolitana e ai punti di interesse turistico. La stanza era pulita, confortevole e ben attrezzata. Il personale è stato molto gentile e disponibile.",Non ho riscontrato inconvenienti significativi durante il mio soggiorno.,8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,Italian,English(Italian),"Camera silenziosa e confortevole, caratterizzata da una pulizia impeccabile. La colazione era varia e di qualità superiore. La posizione dell'hotel è molto favorevole, non troppo lontano dalla metropolitana e da molti siti turistici. Lo staff era professionale e sempre pronto ad assistere.","L'area esterna potrebbe essere tenuta un po' meglio, ma nel complesso non ho riscontrato problematiche significative durante il mio soggiorno.",8,POS
Peking Youth Hostel,Beijing,Italian,Italian,"L'hostel Peking Youth ha una posizione eccezionale, nel cuore della città, con molti luoghi di interesse facilmente raggiungibili. Le stanze sono pulite e confortevoli e lo staff è molto cordiale e disponibile per qualsiasi necessità. Inoltre, l'atmosfera giovanile e vivace rende questo posto ancora più unico.",Nessun inconveniente particolare da riportare.,9,POS
Peking Youth Hostel,Beijing,Italian,Korean,L'ostello Peking Youth Hostel a Beijing ha un'atmosfera bellissima. L'ambiente è giovanile e il personale è molto amichevole. La posizione è anche molto comoda.,"Alcune delle dotazioni potrebbero dover essere aggiornate, ma nel complesso, l'esperienza è stata molto positiva.",8,POS
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Italian,Korean,La posizione in prossimità della stazione centrale è estremamente conveniente. Le camere erano pulite e lo staff molto cordiale e disponibile.,nan,8,POS
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Italian,Spanish,Ottima posizione e camere pulite. Il personale è molto cordiale e disponibile.,"Potrebbe avere delle opzioni di cibo migliori. Ma c'è una varietà di ristoranti nelle vicinanze, quindi non è un grosso problema.",8,POS
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Italian,Turkish,"La posizione dell'hotel è eccezionale, vicino alla stazione centrale. Le stanze sono pulite e il personale è molto cordiale.","La colazione potrebbe essere migliorata, non c'era tanta varietà.",8,POS
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Italian,Chinese,"Ottima la posizione, proprio di fronte alla stazione centrale. Camere pulite, arredate in modo semplice ma gusto. Letto comodissimo. Buon rapporto qualità-prezzo.","Il bagno un po' piccolo, ma per il resto tutto ok.",8,POS
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Italian,English(Spanish),"Questo hotel è veramente ottimo. La sua posizione è molto conveniente, vicino alla stazione ferroviaria principale. Le stanze sono pulite e il personale è molto amichevole e disponibile. Anche la colazione era deliziosa.",L'unico inconveniente è che il wifi non era sempre stabile. Ma non è stato un grosso problema per me.,8,POS
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Italian,English(Korean),Situato in una buona posizione,"L'hotel è molto rumoroso, le stanze non erano pulite come previsto e il servizio clienti lasciava molto a desiderare. Era molto lontano dal mio standard di attesa.",4,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Italian,English(French),"L'hotel si trova vicino alla stazione centrale, il che rende facile viaggiare in tutta la città. La struttura esterna sembra attraente e moderna.","Purtroppo, l'esperienza all'interno non è stata altrettanto positiva. Il servizio clienti era mediamente sgradevole e non molto disponibile. La camera d'albergo era anche molto rumorosa, rendendo difficile dormire. Inoltre, la camera era sporca quando siamo arrivati e anche quando ci hanno fatto le pulizie giornaliere, sembrava che non fossero state fatte a fondo. L'accesso a internet era inoltre piuttosto limitato.",4,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Italian,Romanian,"Posizione eccellente, molto vicina alla stazione centrale.","Le camere non erano molto pulite e il servizio clienti non è stato all'altezza. Il rumore proveniente dal corridoio era molto evidente durante la notte, rendendo difficile dormire.",4,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Italian,English(Spanish),"Posizione comoda, accanto alla stazione principale","Il servizio in camera è stato pessimo. Le lenzuola e gli asciugamani non venivano cambiati regolarmente, e la camera era sporca",3,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Italian,Chinese,Posizione centrale,"Camera molto piccola, servizio disattento, la pulizia della stanza lasciava molto a desiderare. Non c'è un vero senso di ospitalità nell'hotel.",3,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Italian,Spanish,Posizione comoda per i trasporti,"Mancanza di pulizia nelle camere e nei bagni, personale non cortese, rumore elevato causato dal traffico notturno",3,NEG
