Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
北京长城饭店(原北京喜来登长城饭店）,Beijing,Chinese,English(Chinese),所处位置便利，临近地铁站。,酒店设施较旧，客房内设施不齐全。,4,NEG
北京长城饭店(原北京喜来登长城饭店）,Beijing,Chinese,Korean,餐廳的食物味道很好，也非常丰富。,客房内的纺炮和设备已经老化，需要更换。洗澡一分钟就会水涡，需要维修。,3,NEG
北京长城饭店(原北京喜来登长城饭店）,Beijing,Chinese,Spanish,餐饮可接受,消费较高，服务质量不高,4,NEG
北京长城饭店(原北京喜来登长城饭店）,Beijing,Chinese,Turkish,位置方便，交通便利,酒店设施陈旧，需要更新和维护。房间清洁不彻底，提供的洗漱用品质量低下。服务员态度冷淡，需要提升服务质量。食品种类少，口味一般，需要改善餐饮服务。,4,NEG
北京千禧大酒店,Beijing,Chinese,English(Chinese),北京千禧大酒店的设施相当到位，装修风格很有特色，让人感觉很舒适。服务人员的态度很好，很热情。酒店的位置也很好，周边的交通非常便利。,酒店的早餐种类略显单一，希望能有更多的选择。,8,POS
北京千禧大酒店,Beijing,Chinese,English(Turkish),酒店位置优越，交通便捷，酒店大堂宽敞明亮，服务人员态度热情。,但是房间内设施有些旧，特别是卫生间设施应该更换新的。酒店内部装饰稍显老旧，入住时并没有感觉很舒适。餐饮服务也稍显一般。,4,NEG
北京千禧大酒店,Beijing,Chinese,German,,房间内部设施陈旧，隔音效果较差，早餐品种选择不多，不符合五星级酒店的标准。同样价格的酒店在北京有更好的选择。服务员的态度也不够热情，让人觉得不舒服。,2,NEG
北京千禧大酒店,Beijing,Chinese,English(Italian),酒店的地理位置非常好，距离三里屯很近，周边有许多餐馆和购物中心。大厅的设计也非常气派。,我入住的时候，房间内的设备除了基础的设施以外，别的都比较陈旧。空调的温度不好调节，会出现突然冷突然热的情况，对我造成了很大的不便。此外，酒店的Wi-Fi信号也很差，时不时的会断线。还有就是服务人员的服务态度，感觉他们的服务并没有很专心，有时会忽视客户的需求。总体来说，我对他们的服务感到非常不满。,4,NEG
北京千禧大酒店,Beijing,Chinese,English(Korean),地理位置非常好，走路就能到环球购物中心。,酒店的服务和卫生情况非常不满意，卫生间用品的质量非常差，洗澡网牙刷书随意自爽，康复先生在舍？房间所用的物品质量也非常差，康复先生在舍？房间里面的干净人員的防抗心很弱，每天都有非常多的灰尘。酒店洞察品质非常差，居然还有虾子飞，起来就有点恐怖。,2,NEG
北京千禧大酒店,Beijing,Chinese,English(Korean),酒店的位置还算便利，交通算是比较方便。餐厅的菜品多样化，而且味道还可以。前台的接待和服务生的态度都比较热情，问题解决的也比较及时。,酒店房间的设施非常老化，尤其是洗浴设施，显然需要进行更新维修。更糟糕的是，房间的声音隔离效果很差，晚上总是被隔壁的噪音所打扰，影响了休息。另外，酒店的WIFI信号非常的弱，让人感到非常不便。价格相对于设施和服务来说，明显偏高。,4,NEG
北京千禧大酒店,Beijing,Chinese,Turkish,酒店的地理位置优越，靠近许多景点和购物中心,酒店的客房设施陈旧，卫生条件不佳，服务人员态度冷淡,3,NEG
北京千禧大酒店,Beijing,Chinese,Korean,酒店的位置非常优秀，直接走路可以到达购物市场和各种餐馆，非常方便。其次品质和服务也很好。,房间直接面对大街，媒音风晚晚都是喷风的，让人非常难以入睡。另外，房间卫生洗澡用品非常简单，比如没有液体洗手液等。,4,NEG
北京千禧大酒店,Beijing,Chinese,Italian,地理位置优越，靠近市中心,房间设施陈旧，卫生条件欠佳，服务人员态度差,3,NEG
北京千禧大酒店,Beijing,Chinese,Italian,酒店的位置确实很好，出行相当方便。,但是，我对这次入住的体验感到非常失望。首先，房间设施陈旧，装修风格也显得过时。其次，我在酒店餐厅的就餐体验也不佳，食物质量一般，服务人员态度冷淡。再者，房间卫生清洁程度不够，尤其是浴室区域。,3,NEG
北京千禧大酒店,Beijing,Chinese,English(Korean),对不起，我实在找不出酒店的优点。,北京千禧大酒店的体验非常糟糕。房间设施陈旧，空调噪音大；服务人员态度冷淡，没有解决我在入住过程中遇到的问题。早餐种类少且品质一般，远不如同类酒店。总体来说，这家酒店让我感到非常失望，我不会再选择这里。,2,NEG
北京千禧大酒店,Beijing,Chinese,English(Turkish),餐食热情善意，客房布局考虑不错,洗澡空间电為考意不到位，水不热，修理很慢。坏為备用也來得慢，有少量水既得蝗漁，可能沒有繳到全面的服務。,4,NEG
北京千禧大酒店,Beijing,Chinese,Romanian,nan,酒店卫生间水雨大，棉巴油气重，清洋少巧。服务人员反应慢，度假口更不再酒店提供。不推荐这个酒店。,2,NEG
北京诺富特和平酒店,Beijing,Chinese,Russian,房間整潔，設施齊全，地理位置優越，附近有許多餐廳和商店，非常方便。酒店的服務非常好，工作人員態度親切並且非常專業。,早餐的選擇較為有限，希望能增加更多種類的食物。,9,POS
北京诺富特和平酒店,Beijing,Chinese,English(Korean),没有令人满意的地方。,客房设施老化严重，食品质量不高，服务人员态度冷淡，总的来说体验非常差。,3,NEG
北京诺富特和平酒店,Beijing,Chinese,English(Korean),nan,酒店的卫生情况一般，我们入住的那天房间里还有上一位客人留下的垃圾。而且早餐品种少，味道也一般。酒店的隔音效果差，晚上能听到走廊的声音，影响了我们的睡眠。服务员的态度也不是很热情，给人感觉不够专业。,2,NEG
北京诺富特和平酒店,Beijing,Chinese,English(Turkish),飯店位於北京市中心，交通方便。,房间设备陈旧，清洁工作未做好。早餐选择有限且品质一般。服務員態度冷淡，使人不悅。,4,NEG
北京诺富特和平酒店,Beijing,Chinese,English(Russian),酒店位置不错,酒店设施陈旧，尤其是电梯和洗手间。餐厅的食物质量也急需提升。服务员的态度也有待改进，总的来说，很不满意这次的入住经历。我不会推荐其他游客选择北京诺富特和平酒店。,2,NEG
北京诺富特和平酒店,Beijing,Chinese,Romanian,无,我在这家酒店的住宿体验非常糟糕。房间的清洁程度远低于预期，看起来像是已经好几天没有打扫过了。床单也不是很干净，我甚至在床上找到了头发。此外，酒店的互联网连接速度非常慢，这让我在处理工作邮件时遇到了困难。服务人员的态度也令人失望，他们似乎对客人的需求不痛不痒。这样的体验让我对这家酒店失望透顶。,2,NEG
北京诺富特和平酒店,Beijing,Chinese,English(Korean),酒店地段优越，距离王府井和天安门非常近，逛街游玩非常方便,遗憾的是，酒店的服务水平并不高，早餐也没有多少可选的食物。此外，客房设备陈旧，需要进行翻新。酒店的卫生也非常差，我在卫生间甚至发现了头发。总体来说，这次的入住体验非常不好，我不会再选择这个酒店。,3,NEG
北京诺富特和平酒店,Beijing,Chinese,English(Russian),酒店位置相当不错，距离繁华购物街步行仅需5分钟,客房清洁程度较差，床单和洗漱用品清洁程度都欠佳。客房隔音效果也不佳，晚上能够听到走廊里的声响。餐饮质量也不尽如人意，早餐品种较少。鉴于这些原因，我不会推荐其他游客入住此酒店。,4,NEG
北京诺富特和平酒店,Beijing,Chinese,Italian,酒店位置方便，交通便捷,酒店的隔音效果不好，晚上能聽到走廊裡的聲音。早餐品種少，食物口味一般。酒店的客房清潔也不到位，衛生情況值得改善。,3,NEG
北京诺富特和平酒店,Beijing,Chinese,English(Chinese),位置真的很好，交通方便。,房間設施明顯陳舊，需要翻新。清潔服務也很一般，洗澡水有時熱，有時冷，太不穩定了。周邊的噪音也讓人難以入睡，特別是晚上。而且酒店的Wi-Fi信號很差，這對我們這些出差人員來說真的是個大問題。,5,NEG
北京诺富特和平酒店,Beijing,Chinese,English(German),餐厅提供的餐饮只能说是中等水准，店内清洁工作是不错的,酒店的设施是难以等受，特别是卫生间和卫生设施，这很影响我的居住体验，动不动都会发出声音的床是我在酒店住过的最差的床，我当晚睡得很晚，而且网络也不是很好。,4,NEG
北京诺富特和平酒店,Beijing,Chinese,English(Italian),无,房间设施陈旧，尤其是卫生间，看起来没有很干净。无线网络非常不稳定，经常断线。酒店服务生态度冷淡，不是非常友好和热情。,2,NEG
北京新世界酒店,Beijing,Chinese,English(Italian),"1. 北京新世界酒店的位置极佳，周边公交地铁交通非常方便，附近的餐饮购物也多样且优质。
2. 酒店的客房整洁舒适，设施齐全现代，档次凸显。尤其是景观外望，美不胜收。
3. 酒店的员工专业而有礼，无论是前台接待还是客房服务，都让人感觉到了宾至如归的体验。",酒店已有些年份，部分设施有些陈旧，比如部分房间的卫生间，但总体而言并不影响入住体验。,8,POS
北京新世界酒店,Beijing,Chinese,English(Russian),酒店位置佳，近地铁站，交通便利。,桌面和卫生间的清潔度有待提高，感觉床透很多年代，不太舒服。主要是，前台工作人員的服务思想和业务水准需要提高，有些时候感觉它们的语言和行动不太尊重客人。因此，我不太推荐此酒店。,3,NEG
北京新世界酒店,Beijing,Chinese,French,酒店的地理位置不错，交通便利。,却是房间的清洁程度不足，设施白年而落后，常常出现间款。,4,NEG
北京新世界酒店,Beijing,Chinese,French,餐廳供應的食物非常美味，而且酒店的位置非常便利。,"臮室整潔效果平常，氣味不自然。浴室的設備也有些过時，水壤大小不
穩，欲浴分切越來越困難。",5,NEG
北京新世界酒店,Beijing,Chinese,Turkish,地點方便，房間空間大,酒店設施有些舊，衛浴設備需要修繕。餐廳的食物口味一般，價格偏高,4,NEG
北京新世界酒店,Beijing,Chinese,English(French),酒店地點較好，周邊交通方便,但房間內部裝修舊，清潔程度一般，早餐種類少，服務員態度也不太友好,4,NEG
北京新世界酒店,Beijing,Chinese,German,位置因素不错,进房间间菌味浓，房里有蚊子，十分难发现。四五四痴疲苦，我想别的酒店并不会这样。,4,NEG
北京新世界酒店,Beijing,Chinese,Romanian,黄金地段，店内清洁，装修不错。,早餐空间傻狂的太小，餐桌很紧缚，而且有些野饋越来越烂。有些工作人员态度不好。,4,NEG
北京新世界酒店,Beijing,Chinese,English(French),酒店的地理位置很好，距离地铁站非常近，出行方便。,这家酒店的设施非常陈旧，很多设施都有损坏。对于预定的房间，我非常失望。房间里的气味很难闻，窗户也不能打开通风，整个体验非常不舒服。此外，房间的清洁度也不达标，浴室有发霉的迹象。服务人员的态度也很令人失望，没有及时解决问题。,3,NEG
北京华彬费尔蒙酒店,Beijing,Chinese,German,北京华彬费尔蒙酒店位于朝阳区，地理位置优越，交通便利。酒店房间干净整洁，设施先进，室内装修高雅别致。酒店员工热情好客，服务周到，使我感到宾至如归。,无,9,POS
北京华彬费尔蒙酒店,Beijing,Chinese,English(Turkish),這家酒店的位置相當方便，離市中心非常近。酒店的裝修也十分時尚，禮貌的員工同時準備就緒為您服務。,但是，飯店的網路連接極差，導致我工作受阻。房間的清潔狀況也不理想，且早餐品種簡單，不符合這家酒店應有的水準。室內的隔音設施也不好，吵雜的聲音一直持續到晚上。,5,NEG
北京华彬费尔蒙酒店,Beijing,Chinese,Romanian,餐厅餐饮器具白茶潮流、髓美又美味,入住时应有洗衣液，但我没有找到。网络信号很差，终日都断网，前台服务不周到。卡威座位空间大，防音效果差，小音透出，睡得不舒服。,5,NEG
北京华彬费尔蒙酒店,Beijing,Chinese,English(German),地理位置不错,客房设施较旧，需要改善，服务人员的态度也不能称之为热情主动，餐饮服务及菜品质量也不算特别好,4,NEG
北京华彬费尔蒙酒店,Beijing,Chinese,Turkish,酒店的地理位置很好,酒店的服务态度非常差，让我感到不满。我在酒店预订了一间豪华客房，但是入住时被告知我预订的房间已经被别人预订走了。而且，酒店的卫生状况也不好，我在浴室里发现了几只小虫子。总的来说，我对北京华彬费尔蒙酒店的体验感到非常失望。,2,NEG
北京华彬费尔蒙酒店,Beijing,Chinese,German,除了骆驼能看到的景色外，找不到其他什么优点。,酒店的服务与他的星级实在不匹配。前台员工的服务态度很差，没有宴宴的笑辞，很冗边。单位很不干净，在我们关门故障当晚改为两床房，我们发现下一天住的房间也没有清理过，经友请前台人员清理时，他们就抽了口气说：'我们给您上午清理过。'我们如果不打电话，他们可能没有清理。快饿酒店看看，太缅夫了！,2,NEG
北京华彬费尔蒙酒店,Beijing,Chinese,German,酒店地理位置优越，靠近城市中心和购物中心。,但是，酒店的服务水平低下，员工态度冷淡。房间设施老旧，卫生状况不佳。早餐选择有限，食物质量一般。总的来说，这次入住体验非常糟糕，我不会推荐其他人选择这家酒店。,3,NEG
北京华彬费尔蒙酒店,Beijing,Chinese,Chinese,"酒店的装潢风格独特,非常有艺术气息。",在房间内可以清楚地听到走廊和旁边房间的声音，隔音效果非常差。另外，早餐种类较少，味道也一般。尽管酒店的环境很好，但这两点缺陷让我对此次住宿体验感到不满。,3,NEG
北京华彬费尔蒙酒店,Beijing,Chinese,Russian,酒店的装修风格很豪华，感觉很有品位,房间里的设施维护不当，许多东西都有些陈旧了。空调声音大，晚上影响睡眠。服务员的态度也令人不满，没有受过良好的专业训练，缺乏服务意识。况且酒店餐厅的食物价格过高，性价比不高。这使我觉得不值得花那么多钱来住宿。我不会推荐给其他游客这家酒店。,3,NEG
北京王府井希尔顿酒店,Beijing,Chinese,English(Korean),这家酒店真的很棒，从服务到设施都很满意。餐厅的食物很美味，房间也很干净舒适。,我发现没有什么需要提的缺点。,10,POS
北京王府井希尔顿酒店,Beijing,Chinese,English(Chinese),酒店的位置还算便利，交通方便,服务态度不好，房间隔音效果差，晚上无法安静休息，洗澡水的温度也不稳定，宾馆设施已经显得相当老旧，非常不符合希尔顿的品牌形象,4,NEG
北京王府井希尔顿酒店,Beijing,Chinese,English(Korean),酒店的地理位置优越，交通便利,房间设备陈旧，服务水平不高，价钱偏贵,4,NEG
北京王府井希尔顿酒店,Beijing,Chinese,English(Chinese),酒店的餐食质量还算可以,客房千窗百幡，服务员表现不佳，未能提供快捷服务,3,NEG
北京王府井希尔顿酒店,Beijing,Chinese,English(Chinese),酒店地理位置优越，距离王府井步行街非常近。,然而，客房设施陈旧，卫生状况也比较差，灰尘和污渍随处可见。服务人员的态度也需要有所改进，处理客人问题的速度慢，且对于客人需求的响应不够及时。预定的房间到了才告知没有空房，需要升级房型收费，让人感觉非常不舒服。,2,NEG
北京王府井希尔顿酒店,Beijing,Chinese,English(Spanish),酒店的地理位置非常好，近班路和豆花地铁站。,拍照图与实际房间差距太大、服务员态度不佳、或者说并不属毛绑屬于官方供度的服务。我不推荐这家酒店。,4,NEG
北京王府井希尔顿酒店,Beijing,Chinese,English(Italian),酒店位置较好，靠近地铁站和购物区,客房显得很旧，家具的防护边有些损坏。清洁程度不够，地毯的清洁度需要提高。服务人员的反应速度较慢，需要等待一段时间才能得到服务,4,NEG
北京王府井希尔顿酒店,Beijing,Chinese,German,飯店的位置相當好，位於王府井的中心地帶，交通非常方便。,但是飯店的服務並不起眼，尤其是客房服務，上餐速度慢至令人沮喪；房間環境亦有待改善，房間的隔音效果非常差，夜晚還能聽到旁邊房間的電視聲，令人無法好好休息。此外，飯店的早餐種類有限且價格不菲，並不是性價比高的選擇。,4,NEG
北京王府井希尔顿酒店,Beijing,Chinese,German,酒店地理位置不错，距离购物中心近,房间设备陈旧，服务质量很差，价格超出实际价值,4,NEG
建国饭店,Beijing,Chinese,Korean,建国饭店的位置相当方便，周围有许多商店和餐馆，可以很轻松地享受到北京的城市生活。酒店的服务也非常出色，员工态度友好，每次帮助我们时都显得非常专业和耐心。,虽然总的来说体验相当不错，但在夜晚的时候，酒店的隔音效果似乎略有不足，会稍微有一些噪音干扰。,8,POS
建国饭店,Beijing,Chinese,English(German),nan,服務沒有想像中的好，食物品質也不如預期,3,NEG
建国饭店,Beijing,Chinese,English(Italian),酒店地理位置优越，离市中心很近，交通非常方便。内部的装修也很有特色，融入了很多中式元素。,酒店的服务并不令人满意。入住办理手续的时候等待的时间过长，使我感到不耐烦。此外，房间的隔音效果太差，晚上周围噪音很大，影响了我的休息。况且，房间的清洁度也有待提升，首次入住时发现了灰尘和污渍。,4,NEG
建国饭店,Beijing,Chinese,French,饭店的位置优越，出行方便。,不过服务水平有待提高，卫生条件也不太理想。提供的早餐品种有限，并且餐厅的环境也不太舒适。,4,NEG
建国饭店,Beijing,Chinese,English(Chinese),酒店的地理位置优越，靠近商业区和地铁站，交通十分便利。房间内装修风格古典大气，沙发和床铺都相当舒适。,然而，酒店的服务并不好。入住时，前台的工作人员态度冷淡，让我觉得并不受欢迎。此外，早餐选择性太少，食物质量一般，甚至在我入住期间，我发现房间的清洁并不到位。这些问题都影响了我对酒店的整体评价。,5,NEG
建国饭店,Beijing,Chinese,Romanian,酒店地理位置很好，附近有很多吃饭的地方。酒店大堂很大气，装修豪华。,服务态度不好，预订的房间与实际的房间不符，让我感到很不满。早餐也不是很好。总体来说，我以后不会再选择这家酒店了。,4,NEG
建国饭店,Beijing,Chinese,Romanian,地理位置很好，距离商场和餐馆都很近，房间内设施较为齐全。,酒店的卫生状况令人担忧，有些地方看上去很脏。服务人员的服务态度也有待提高，处理问题速度太慢。早餐的质量非常差，食物的种类少，口味也很一般。,4,NEG
建国饭店,Beijing,Chinese,English(Russian),抱歉，我找不到我喜欢的部分。,建国饭店的房间设施陈旧，洁净度不够，服务态度也有待提升。此外，酒店附近的交通并不便利，出行很不方便。结合这些因素，我不推荐其他游客选择这家酒店。,2,NEG
北京丽亭酒店,Beijing,Chinese,English(Spanish),酒店地理位置优越，交通方便，服务人员热情周到。房间整洁舒适，设施齐全。早餐种类丰富，特别好吃。,无,9,POS
北京丽亭酒店,Beijing,Chinese,Turkish,地点,房间的温度调控不宜,5,NEG
北京丽亭酒店,Beijing,Chinese,Turkish,酒店地理位置较好，交通方便。,我过去那段时间，房间设施老旧，服务人员的态度也不太好，餐食品种较少，口味也一般，总体来说感觉非常差。,4,NEG
北京丽亭酒店,Beijing,Chinese,Spanish,酒店地理位置不错，位于市中心，交通方便,房间设施较旧，服务态度也需改善,5,NEG
北京丽亭酒店,Beijing,Chinese,Russian,地点非常好，非常方便,卧室太陈旧，家具还有些类似的污身，淋浴器為何都栅在浴缸上面？这空间不干净，聲音同时也非常听到，這有多不舒服啊。餐店的提供越来越差，服務員的服務越来越差，还有价格也不奇高。还有幅室或类似的物品在那裡真不行，難道那是伶…,3,NEG
北京丽亭酒店,Beijing,Chinese,Korean,地理位置还算不错，周边有一些餐馆和商店,但是酒店的设施和服务质量实在让人失望。房间内装修陈旧，卫生条件一般，且服务人员态度冷淡，没有解答好我的问题。另外，早餐的选择也相当有限。,4,NEG
北京丽亭酒店,Beijing,Chinese,English(Italian),酒店地理位置优越，出行方便。房间内部装修几乎很不错，彰显出传统的中国特色。,尽管酒店的外观和地理位置引人注目，但服务却很一般。前台工作人员繁琐，对待客户的态度冷淡。房间内的清洁度亦令人失望，床单和毛巾明显没有得到适当的清洁。另外，早餐选择有限，饮食品质低劣，完全不符合酒店的标准。作为一个重要的度假目的地，我建议他们需要改进他们的客房服务和食品质量。,4,NEG
北京前门富力智选假日酒店,Beijing,Chinese,Romanian,酒店位置非常优越，靠近天安门和故宫。房间整洁舒适，风景也非常美。每天早上的早餐种类丰富，味道美极了。酒店的服务人员都非常友好且乐于助人。我在这里的体验非常愉快。,无可挑剔的下降。一切都进行得如此顺利，我真的没有任何负面的东西可以评论。,10,POS
北京前门富力智选假日酒店,Beijing,Chinese,English(Italian),酒店的位置还不错，在北京的中心地带，出行较为方便。,房间的清洁度差强人意，入住的房间看得出清洁不够彻底。此外，空调声音过大，严重影响睡眠质量。最不能接受的是，无线网络问题严重，时断时续，影响我进行工作。对于这些问题向前台反映后，处理的态度也不是特别积极，总的来说，这次入住体验相当糟糕。,2,NEG
北京前门富力智选假日酒店,Beijing,Chinese,English(Italian),酒店位置很好，交通便利,服务人员态度冷漠，早餐种类单一且味道一般，房间隔音效果很差，周围噪音大，严重影响睡眠,4,NEG
北京前门富力智选假日酒店,Beijing,Chinese,Russian,酒店地理位置优越，离前门大街非常近，出行十分方便。,这家酒店的服务让人失望。首先，房间内的家具陈旧，让人感觉不舒适。其次，酒店工作人员的服务态度差，对问题的解答不耐烦，不会主动为客人提供帮助。再次，早餐品种单一，味道也不好。总体来说，虽然位置不错，但是这些问题让我决定不再入住这家酒店，也不会推荐给其他人。,4,NEG
北京前门富力智选假日酒店,Beijing,Chinese,French,酒店地理位置优越，靠近前门和天安门广场，出游方便。,入住体验并不愉快。一开始，房间在检查时发现卫生条件不佳，有尘土和头发。空调设备声音过大，晚上难以入眠。并且，酒店服务人员的服务态度让人有些失望，没有五星级酒店应有的亲切和专业。餐厅的食物种类有限，口感一般。总体来说，这次的住宿体验并不如期望。,3,NEG
北京前门富力智选假日酒店,Beijing,Chinese,German,地理位置非常好。,房间开始出现了一些問題。清洁工作不到位、家具老化。念的是服务員的服务态度也不好，以至让我觉得很不舒服。,4,NEG
北京前门富力智选假日酒店,Beijing,Chinese,Italian,没有可提的积极体验,这次的住宿体验实在让人失望。首先，房间里的空调系统有问题，制冷不良，晚上让人觉得闷热不适。其次，餐厅的食物种类相当有限，味道也非常一般。再者，服务人员的态度也让人有些不满。我们需要尽快补充洗浴用品，但是等了很长时间都没有送来。即使我们也是理解酒店的忙碌，但是这样的等待实在让人感到不满。,2,NEG
景山花园酒店,Beijing,Chinese,English(German),我非常喜欢酒店的环境，尤其是室外花园，非常宁静而美丽。在忙碌的一天结束后在那里散步非常放松。,没有什么需要改进的地方。,9,POS
景山花园酒店,Beijing,Chinese,English(French),酒店位置优越，接近景山公园。,但是，酒店设施陈旧，明显需要翻新。服务水准也有待提高，员工态度冷淡，对客户需求反应不积极。早餐选择有限，不符合其标榜的四星级标准。,4,NEG
景山花园酒店,Beijing,Chinese,English(Romanian),黄金地段，近景山、故宫,房间太小，装修陈旧。招待到的时候，开吸尘，却再没有窗户，楼下就是政府机关，时不时来车队入库,3,NEG
景山花园酒店,Beijing,Chinese,English(Russian),酒店的位置还算不错，靠近景山公园，但是这是唯一的优点了,酒店的房间设施陈旧，床铺不舒适，给人一种不安全的感觉。此外，酒店的服务态度也很差，让人不满意。我不会推荐给其他游客来这家酒店。,3,NEG
景山花园酒店,Beijing,Chinese,Chinese,地理位置优越，交通便利，临近许多旅游名胜。,酒店设施较老，维护不够。酒店的空调效果非常差，我不得不迁就高温，晚上无法安稳睡觉。此外，餐厅的服务态度也让人无法接受，服务人员显然没有经过专业培训，食品种类也相对单一，不符合其定位和价格。,4,NEG
景山花园酒店,Beijing,Chinese,Korean,接待员态度冷淡，不够热情,房间未能及时清洁，设施陈旧，酒店环境吵闹。楼梯间灯泡坏了，没有更换，给人感觉缺乏维护。,2,NEG
景山花园酒店,Beijing,Chinese,Turkish,酒店位置优越，商业区很繁华，交通便利,离景山公园比较近，但是酒店设施陈旧，卫生有点不令人满意，早餐品质有需提升的地方,4,NEG
北京希尔顿逸林酒店,Beijing,Chinese,English(Italian),环境优雅，交通便利，服务热情。房间设施新颖，床铺舒适，每天都有免费的瓶装水，淋浴设备也很好，提供的洗浴用品品质优质；酒店的地理位置很赞，离主要的旅游景点都不远，出行特别方便；酒店的服务人员态度特别好，无论是前台还是清洁人员都会热情地解答每个问题。,无,10,POS
北京希尔顿逸林酒店,Beijing,Chinese,English(Romanian),酒店位置好，交通方便，并且环境安静。餐饮口味不错，选择多样。,房间的清洁度较差，尤其是卫生间发现有发霉现象。空调效果一般，房间内偏潮湿。设施稍显陈旧，尤其是家具和地毯。服务人员的态度和专业性都有待提高，应变能力弱。,4,NEG
北京希尔顿逸林酒店,Beijing,Chinese,Korean,酒店设施完善，地理位置也很好,服务不及格，店内日用物品酒小，清洁不到位，强烈的青芽味,4,NEG
北京希尔顿逸林酒店,Beijing,Chinese,Italian,酒店的装修风格挺不错,餐饮水平一般，这是我比较在意的一点。服务员的服务态度差，这让我感到很不舒服。最后是房间的清洁程度，对于我来说，这是不可接受的。,3,NEG
